	age	workclass	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	income
6749	61	 Private	 Assoc-voc	3	 Never-married	 Other-service	 Other-relative	 Other	 Female	33169	1919	57	 Japan	 <=50K
6750	41	 Self-emp-not-inc	 7th-8th	4	 Married-civ-spouse	 Priv-house-serv	 Not-in-family	 Black	 Male	46596	1293	35	 Scotland	 >50K
6751	73	 Private	 Doctorate	11	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Black	 Male	70044	1725	32	 Haiti	 >50K
6752	46	 Private	 5th-6th	13	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Black	 Female	68923	1686	26	 Mexico	 >50K
6753	58	 Private	 HS-grad	7	 Married-AF-spouse	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Female	64136	3477	48	 Outlying-US(Guam-USVI-etc)	 <=50K
6754	69	 Self-emp-inc	 Assoc-acdm	5	 Married-spouse-absent	 Prof-specialty	 Own-child	 Black	 Female	34042	1443	53	 Iran	 <=50K
6755	66	 Self-emp-inc	 Preschool	6	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Other	 Male	40171	2319	57	 Haiti	 <=50K
6756	53	 Self-emp-inc	 9th	15	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Female	59746	2023	36	 Iran	 >50K
6757	63	 Private	 Masters	11	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	55784	3677	54	 Italy	 >50K
6758	44	 Self-emp-inc	 7th-8th	11	 Married-spouse-absent	 Machine-op-inspct	 Unmarried	 Asian-Pac-Islander	 Female	46159	2807	61	 Italy	 <=50K
6759	39	 Self-emp-inc	 12th	10	 Never-married	 Machine-op-inspct	 Not-in-family	 Black	 Female	65366	1482	24	 Laos	 >50K
6760	34	 Self-emp-inc	 9th	9	 Married-spouse-absent	 Farming-fishing	 Own-child	 Black	 Male	43203	2025	73	 Outlying-US(Guam-USVI-etc)	 <=50K
6761	74	 Self-emp-inc	 Assoc-voc	8	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Black	 Male	54258	1356	22	 France	 >50K
6762	32	 Self-emp-inc	 Assoc-voc	10	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Male	42112	2603	68	 Laos	 <=50K
6763	69	 Private	 Preschool	8	 Married-spouse-absent	 Other-service	 Unmarried	 Asian-Pac-Islander	 Female	27104	2984	76	 Ecuador	 <=50K
6764	48	 Local-gov	 Assoc-voc	11	 Married-spouse-absent	 Exec-managerial	 Unmarried	 Black	 Female	54023	2601	74	 Honduras	 <=50K
6765	40	 Self-emp-inc	 1st-4th	9	 Married-civ-spouse	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Female	79674	1943	26	 Taiwan	 >50K
6766	68	 Self-emp-inc	 HS-grad	13	 Never-married	 Other-service	 Own-child	 Black	 Male	57122	3325	32	 Ecuador	 >50K
6767	69	 Self-emp-inc	 HS-grad	7	 Married-spouse-absent	 Sales	 Other-relative	 Black	 Male	34666	2319	38	 Honduras	 >50K
6768	56	 Self-emp-inc	 Doctorate	14	 Married-spouse-absent	 Other-service	 Unmarried	 Asian-Pac-Islander	 Female	41353	3353	52	 Greece	 >50K
6769	76	 Private	 Masters	6	 Married-civ-spouse	 Priv-house-serv	 Unmarried	 Black	 Male	46675	1994	63	 France	 <=50K
6770	54	 Self-emp-inc	 Assoc-voc	2	 Never-married	 Prof-specialty	 Not-in-family	 Other	 Female	31574	1813	43	 Poland	 <=50K
6771	54	 Private	 Doctorate	7	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	53901	2323	77	 Laos	 <=50K
6772	38	 State-gov	 12th	5	 Separated	 Other-service	 Not-in-family	 Black	 Female	57901	1781	59	 Outlying-US(Guam-USVI-etc)	 >50K
6773	34	 Self-emp-inc	 1st-4th	6	 Never-married	 Handlers-cleaners	 Other-relative	 Black	 Female	54034	1959	55	 Portugal	 <=50K
6774	68	 Self-emp-inc	 Doctorate	3	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Other	 Male	49488	1775	52	 Iran	 <=50K
6775	61	 Self-emp-inc	 Assoc-voc	11	 Separated	 Prof-specialty	 Unmarried	 Asian-Pac-Islander	 Male	27712	2379	48	 Guatemala	 >50K
6776	66	 Self-emp-inc	 Doctorate	5	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Male	57870	1720	43	 Honduras	 <=50K
6777	53	 Self-emp-inc	 Assoc-acdm	9	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Black	 Female	62587	2650	34	 Mexico	 >50K
6778	68	 Self-emp-not-inc	 Doctorate	7	 Married-spouse-absent	 Sales	 Other-relative	 Asian-Pac-Islander	 Male	45497	2509	31	 Honduras	 <=50K
6779	60	 Self-emp-inc	 HS-grad	3	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Black	 Female	49308	2122	30	 Peru	 <=50K
6780	74	 Self-emp-inc	 Bachelors	2	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Other	 Male	37863	1646	49	 Jamaica	 <=50K
6781	42	 Self-emp-inc	 1st-4th	12	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Female	48847	2672	51	 Italy	 >50K
6782	47	 Self-emp-not-inc	 7th-8th	3	 Never-married	 Priv-house-serv	 Not-in-family	 Other	 Male	61137	1349	36	 Laos	 <=50K
6783	49	 Self-emp-not-inc	 5th-6th	12	 Never-married	 Other-service	 Own-child	 Asian-Pac-Islander	 Female	65848	2849	55	 Iran	 >50K
6784	56	 Local-gov	 HS-grad	13	 Married-civ-spouse	 Handlers-cleaners	 Unmarried	 Black	 Female	47117	3368	66	 Honduras	 >50K
6785	68	 Private	 Masters	6	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Female	40624	3094	69	 Italy	 <=50K
6786	44	 State-gov	 7th-8th	5	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	42810	1570	65	 Outlying-US(Guam-USVI-etc)	 >50K
6787	51	 Self-emp-not-inc	 9th	7	 Never-married	 Handlers-cleaners	 Other-relative	 Black	 Male	50910	2948	57	 Iran	 >50K
6788	66	 Self-emp-inc	 5th-6th	13	 Never-married	 Priv-house-serv	 Own-child	 Black	 Female	52462	2172	49	 Germany	 >50K
6789	67	 Self-emp-inc	 Assoc-voc	7	 Never-married	 Other-service	 Own-child	 Other	 Male	31002	1043	64	 El-Salvador	 >50K
6790	35	 Self-emp-inc	 Assoc-acdm	13	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Male	59040	2225	27	 India	 >50K
6791	65	 Private	 Bachelors	5	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Female	29928	1575	81	 Hungary	 <=50K
6792	52	 Self-emp-inc	 7th-8th	10	 Married-AF-spouse	 Priv-house-serv	 Not-in-family	 Black	 Female	84112	711	24	 Peru	 <=50K
6793	69	 Self-emp-not-inc	 Doctorate	11	 Married-spouse-absent	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Male	63287	2861	19	 Guatemala	 >50K
6794	43	 State-gov	 Assoc-acdm	8	 Married-civ-spouse	 Priv-house-serv	 Not-in-family	 Black	 Male	58288	2469	46	 Portugal	 >50K
6795	52	 Private	 Doctorate	5	 Never-married	 Farming-fishing	 Other-relative	 Other	 Male	20506	2542	63	 Hong	 <=50K
6796	34	 Self-emp-not-inc	 5th-6th	12	 Married-civ-spouse	 Farming-fishing	 Not-in-family	 Black	 Female	74646	2413	51	 Poland	 >50K
6797	57	 Self-emp-inc	 5th-6th	8	 Never-married	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Female	37544	1810	49	 Japan	 >50K
6798	53	 Private	 Bachelors	6	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Female	30030	2571	73	 Iran	 <=50K
6799	49	 Private	 5th-6th	10	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	49149	1552	57	 Japan	 <=50K
6800	41	 Private	 7th-8th	14	 Married-spouse-absent	 Other-service	 Own-child	 Asian-Pac-Islander	 Female	38843	3073	54	 Ireland	 >50K
6801	71	 Self-emp-inc	 HS-grad	5	 Never-married	 Sales	 Other-relative	 Black	 Male	41837	2648	27	 Iran	 >50K
6802	32	 Self-emp-inc	 12th	11	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Black	 Female	76913	1775	37	 Taiwan	 >50K
6803	79	 Self-emp-inc	 Preschool	9	 Married-AF-spouse	 Other-service	 Unmarried	 Black	 Male	44331	2033	51	 Germany	 <=50K
6804	61	 Self-emp-not-inc	 Masters	7	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Male	44025	3016	50	 Germany	 >50K
6805	55	 Private	 Assoc-acdm	11	 Married-civ-spouse	 Other-service	 Other-relative	 Black	 Male	65555	1423	30	 Ireland	 >50K
6806	72	 Self-emp-inc	 Bachelors	5	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Other	 Male	51057	803	36	 Honduras	 <=50K
6807	65	 Self-emp-inc	 Assoc-voc	7	 Married-AF-spouse	 Other-service	 Other-relative	 Black	 Male	75725	1614	46	 Laos	 <=50K
6808	70	 Private	 9th	9	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Male	47681	1487	33	 Honduras	 >50K
6809	32	 Self-emp-not-inc	 1st-4th	4	 Never-married	 Priv-house-serv	 Husband	 Black	 Female	51809	1286	29	 South	 >50K
6810	38	 Self-emp-inc	 5th-6th	11	 Married-spouse-absent	 Exec-managerial	 Not-in-family	 Black	 Female	60405	3120	36	 Mexico	 >50K
6811	52	 Self-emp-inc	 5th-6th	13	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Female	69452	1362	38	 Japan	 >50K
6812	47	 Self-emp-not-inc	 7th-8th	7	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Other	 Male	61862	1542	29	 Ireland	 >50K
6813	64	 Self-emp-inc	 Assoc-acdm	12	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Black	 Female	57397	898	31	 India	 >50K
6814	68	 Private	 HS-grad	5	 Married-spouse-absent	 Machine-op-inspct	 Unmarried	 Black	 Female	43187	2985	75	 Honduras	 <=50K
6815	58	 Private	 Bachelors	13	 Married-AF-spouse	 Handlers-cleaners	 Unmarried	 Black	 Female	58143	1960	43	 Hong	 <=50K
6816	43	 Self-emp-inc	 HS-grad	12	 Married-spouse-absent	 Handlers-cleaners	 Unmarried	 Black	 Male	43230	3082	64	 Honduras	 <=50K
6817	63	 Self-emp-inc	 HS-grad	5	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Male	49628	2765	56	 Hong	 >50K
6818	58	 Private	 Bachelors	5	 Never-married	 Other-service	 Own-child	 Other	 Female	35840	1500	67	 Hong	 >50K
6819	74	 Self-emp-inc	 Preschool	12	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Black	 Female	41350	3165	50	 Ecuador	 >50K
6820	66	 Self-emp-inc	 Doctorate	7	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Other	 Male	35720	3407	50	 Japan	 >50K
6821	73	 Private	 HS-grad	13	 Married-spouse-absent	 Other-service	 Unmarried	 Asian-Pac-Islander	 Male	52702	3618	57	 France	 >50K
6822	61	 Self-emp-inc	 Doctorate	9	 Married-AF-spouse	 Machine-op-inspct	 Own-child	 Other	 Male	67580	1916	55	 Jamaica	 <=50K
6823	44	 Self-emp-inc	 9th	8	 Never-married	 Handlers-cleaners	 Own-child	 Other	 Female	33665	1664	69	 Ireland	 <=50K
6824	59	 Self-emp-inc	 7th-8th	10	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Black	 Male	59108	1010	30	 Jamaica	 >50K
6825	73	 Self-emp-not-inc	 HS-grad	7	 Married-civ-spouse	 Protective-serv	 Other-relative	 Black	 Male	61537	1899	24	 Holand-Netherlands	 >50K
6826	29	 Self-emp-inc	 12th	12	 Separated	 Machine-op-inspct	 Other-relative	 Black	 Female	47657	1471	31	 Outlying-US(Guam-USVI-etc)	 >50K
6827	50	 Self-emp-inc	 5th-6th	8	 Married-civ-spouse	 Prof-specialty	 Not-in-family	 Black	 Female	78801	956	16	 Peru	 >50K
6828	66	 Self-emp-not-inc	 Assoc-voc	3	 Married-spouse-absent	 Protective-serv	 Not-in-family	 Black	 Male	48191	1249	35	 Japan	 <=50K
6829	36	 Self-emp-inc	 7th-8th	14	 Married-spouse-absent	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	73592	2688	64	 Nicaragua	 >50K
6830	62	 Private	 Bachelors	7	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Other	 Female	51318	1578	42	 Ireland	 <=50K
6831	72	 Self-emp-not-inc	 Preschool	4	 Married-civ-spouse	 Prof-specialty	 Not-in-family	 Black	 Male	46691	3044	35	 Laos	 >50K
6832	42	 Self-emp-inc	 7th-8th	4	 Never-married	 Handlers-cleaners	 Not-in-family	 Other	 Female	36756	1691	52	 Mexico	 <=50K
6833	44	 Self-emp-inc	 9th	6	 Married-civ-spouse	 Machine-op-inspct	 Not-in-family	 Other	 Male	66060	1730	44	 Poland	 <=50K
6834	73	 Self-emp-inc	 Masters	9	 Married-civ-spouse	 Handlers-cleaners	 Unmarried	 Black	 Male	33813	2293	55	 England	 <=50K
6835	42	 Self-emp-inc	 Assoc-voc	6	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Female	59382	2733	50	 Peru	 <=50K
6836	34	 Self-emp-not-inc	 12th	5	 Married-spouse-absent	 Handlers-cleaners	 Husband	 Other	 Female	68089	1444	29	 Puerto-Rico	 <=50K
6837	54	 Self-emp-inc	 Bachelors	10	 Married-spouse-absent	 Protective-serv	 Not-in-family	 Other	 Male	73769	1332	21	 Mexico	 >50K
6838	51	 Self-emp-inc	 5th-6th	8	 Married-spouse-absent	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Female	71342	1777	28	 Jamaica	 >50K
6839	61	 Self-emp-not-inc	 Masters	12	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Asian-Pac-Islander	 Male	59812	3375	55	 Guatemala	 >50K
6840	53	 Self-emp-inc	 Assoc-acdm	6	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Female	44101	1812	59	 Peru	 <=50K
6841	57	 Private	 Bachelors	9	 Married-civ-spouse	 Other-service	 Other-relative	 Black	 Male	73532	2572	35	 Poland	 >50K
6842	62	 Self-emp-not-inc	 Bachelors	8	 Separated	 Priv-house-serv	 Own-child	 Black	 Male	29692	3013	61	 France	 >50K
6843	56	 Self-emp-not-inc	 Bachelors	9	 Separated	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Female	31926	2866	64	 Honduras	 >50K
6844	61	 Self-emp-inc	 Doctorate	7	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Black	 Female	76953	2728	50	 Ireland	 >50K
6845	54	 Self-emp-inc	 Assoc-acdm	13	 Never-married	 Priv-house-serv	 Own-child	 Black	 Male	33865	3545	46	 Hong	 >50K
6846	43	 Self-emp-not-inc	 Assoc-acdm	3	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Female	37043	2309	61	 Mexico	 <=50K
6847	75	 Private	 Doctorate	5	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Black	 Male	51808	2264	43	 Hungary	 >50K
6848	56	 Private	 Assoc-acdm	7	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Other	 Female	37888	969	63	 India	 <=50K
6849	51	 Self-emp-not-inc	 HS-grad	8	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Male	60566	2996	52	 Japan	 <=50K
6850	41	 Private	 Assoc-voc	13	 Never-married	 Farming-fishing	 Unmarried	 Asian-Pac-Islander	 Female	48745	3847	70	 Ireland	 >50K
6851	42	 Private	 1st-4th	14	 Never-married	 Farming-fishing	 Own-child	 Black	 Female	56077	2309	52	 Honduras	 >50K
6852	56	 Private	 Assoc-acdm	8	 Married-civ-spouse	 Handlers-cleaners	 Not-in-family	 Other	 Female	64760	1482	29	 Iran	 >50K
6853	57	 Private	 Assoc-voc	3	 Married-civ-spouse	 Handlers-cleaners	 Not-in-family	 Other	 Male	55698	1266	39	 Outlying-US(Guam-USVI-etc)	 <=50K
6854	49	 Self-emp-inc	 Bachelors	11	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Female	61781	3275	34	 Ireland	 >50K
6855	43	 Self-emp-inc	 9th	9	 Married-spouse-absent	 Farming-fishing	 Own-child	 Other	 Male	50030	1655	58	 India	 <=50K
6856	34	 Self-emp-inc	 12th	15	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Black	 Female	62217	1430	39	 Mexico	 >50K
6857	50	 State-gov	 9th	5	 Never-married	 Other-service	 Other-relative	 Black	 Male	37039	908	51	 Holand-Netherlands	 <=50K
6858	65	 Private	 Doctorate	9	 Separated	 Protective-serv	 Unmarried	 Asian-Pac-Islander	 Male	24949	3260	46	 Guatemala	 >50K
6859	54	 Private	 Masters	11	 Married-civ-spouse	 Farming-fishing	 Unmarried	 Black	 Male	40139	2941	67	 Iran	 <=50K
6860	68	 Self-emp-inc	 HS-grad	7	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Male	45335	2459	55	 Honduras	 <=50K
6861	37	 Self-emp-not-inc	 7th-8th	9	 Married-spouse-absent	 Other-service	 Not-in-family	 Other	 Female	66539	2115	34	 Puerto-Rico	 <=50K
6862	62	 Self-emp-inc	 Assoc-acdm	6	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Black	 Male	51946	872	35	 India	 <=50K
6863	65	 Self-emp-inc	 Assoc-acdm	5	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Other	 Female	48306	1004	53	 Ireland	 <=50K
6864	45	 Self-emp-inc	 9th	8	 Married-civ-spouse	 Priv-house-serv	 Not-in-family	 Other	 Male	52644	668	28	 Poland	 <=50K
6865	48	 Self-emp-inc	 5th-6th	8	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Female	35858	1003	47	 Iran	 <=50K
6866	58	 Private	 Assoc-voc	4	 Never-married	 Priv-house-serv	 Own-child	 Black	 Female	41162	1702	63	 Mexico	 >50K
6867	40	 Self-emp-not-inc	 5th-6th	5	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Other	 Male	69508	754	31	 Nicaragua	 <=50K
6868	43	 Private	 7th-8th	14	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Female	41195	1561	39	 India	 >50K
6869	30	 Self-emp-inc	 11th	11	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Black	 Female	64636	1139	33	 South	 <=50K
6870	47	 Self-emp-not-inc	 Assoc-voc	10	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Male	61792	2684	62	 Italy	 <=50K
6871	53	 Self-emp-inc	 Assoc-acdm	9	 Married-spouse-absent	 Farming-fishing	 Own-child	 Black	 Female	56330	2814	52	 Jamaica	 >50K
6872	43	 Self-emp-inc	 9th	4	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Female	46471	1751	50	 Laos	 <=50K
6873	53	 Private	 Assoc-acdm	8	 Married-civ-spouse	 Other-service	 Other-relative	 Black	 Female	57675	1517	41	 Poland	 <=50K
6874	50	 Self-emp-inc	 7th-8th	11	 Never-married	 Prof-specialty	 Other-relative	 Black	 Female	50775	2782	47	 Hungary	 >50K
6875	57	 Self-emp-inc	 Bachelors	12	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Male	69718	3562	65	 Hungary	 >50K
6876	74	 Self-emp-inc	 Bachelors	8	 Married-AF-spouse	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	76593	2555	34	 Hong	 >50K
6877	83	 Self-emp-inc	 Masters	5	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Black	 Male	26199	1555	58	 Ecuador	 <=50K
6878	42	 Self-emp-inc	 5th-6th	3	 Never-married	 Machine-op-inspct	 Other-relative	 Other	 Female	37452	1033	75	 Poland	 <=50K
6879	34	 Self-emp-inc	 12th	10	 Married-spouse-absent	 Farming-fishing	 Not-in-family	 Other	 Female	52987	651	44	 Outlying-US(Guam-USVI-etc)	 >50K
6880	66	 Self-emp-not-inc	 5th-6th	6	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	31759	721	49	 France	 <=50K
6881	55	 Self-emp-not-inc	 Assoc-voc	9	 Separated	 Other-service	 Unmarried	 Black	 Female	23918	2728	80	 Germany	 >50K
6882	80	 Private	 Prof-school	5	 Married-AF-spouse	 Prof-specialty	 Own-child	 Black	 Male	30829	2669	58	 El-Salvador	 >50K
6883	62	 Self-emp-inc	 Masters	9	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Male	64780	3584	60	 Hong	 >50K
6884	54	 Self-emp-inc	 5th-6th	5	 Married-spouse-absent	 Prof-specialty	 Not-in-family	 Other	 Male	45334	533	45	 Nicaragua	 <=50K
6885	37	 Private	 1st-4th	13	 Married-spouse-absent	 Exec-managerial	 Own-child	 Black	 Female	65084	2064	61	 Mexico	 <=50K
6886	39	 Self-emp-inc	 Assoc-acdm	15	 Married-spouse-absent	 Other-service	 Own-child	 Asian-Pac-Islander	 Female	57923	2850	41	 India	 >50K
6887	42	 Self-emp-inc	 9th	10	 Separated	 Exec-managerial	 Other-relative	 Other	 Female	27921	2476	60	 Hong	 <=50K
6888	32	 Self-emp-inc	 5th-6th	9	 Never-married	 Exec-managerial	 Other-relative	 Black	 Female	38885	2229	62	 Mexico	 <=50K
6889	48	 Self-emp-inc	 5th-6th	13	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Male	63962	1133	43	 Laos	 >50K
6890	75	 Self-emp-inc	 Prof-school	8	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Male	44772	3426	57	 Guatemala	 >50K
6891	62	 Self-emp-not-inc	 5th-6th	12	 Never-married	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Female	47716	1887	38	 India	 >50K
6892	44	 Self-emp-not-inc	 7th-8th	11	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	52804	3149	65	 Japan	 >50K
6893	42	 Self-emp-not-inc	 1st-4th	10	 Never-married	 Priv-house-serv	 Not-in-family	 Other	 Female	41196	1264	30	 Laos	 >50K
6894	36	 Self-emp-not-inc	 5th-6th	9	 Never-married	 Other-service	 Other-relative	 Black	 Female	57973	2204	37	 Peru	 >50K
6895	34	 Self-emp-not-inc	 7th-8th	11	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Black	 Female	69813	2692	56	 Puerto-Rico	 <=50K
6896	37	 Self-emp-not-inc	 9th	13	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Female	57829	3255	47	 Mexico	 >50K
6897	71	 Self-emp-inc	 Preschool	12	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Male	60402	2911	39	 Greece	 >50K
6898	40	 Self-emp-not-inc	 7th-8th	12	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Male	53905	1635	50	 India	 >50K
6899	36	 Self-emp-not-inc	 1st-4th	12	 Married-spouse-absent	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	61676	2389	52	 Laos	 <=50K
6900	69	 Private	 HS-grad	6	 Never-married	 Protective-serv	 Own-child	 Black	 Female	36670	2521	38	 Jamaica	 >50K
6901	32	 Private	 7th-8th	11	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Black	 Female	69057	2883	50	 Scotland	 >50K
6902	49	 State-gov	 5th-6th	12	 Never-married	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Female	56313	1994	43	 Italy	 >50K
6903	68	 Self-emp-not-inc	 Assoc-acdm	5	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	30592	2026	46	 Guatemala	 >50K
6904	45	 Self-emp-inc	 Assoc-voc	4	 Married-spouse-absent	 Farming-fishing	 Own-child	 Other	 Female	24152	2566	82	 Laos	 <=50K
6905	59	 Self-emp-not-inc	 Doctorate	8	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Female	37840	2791	67	 Holand-Netherlands	 >50K
6906	76	 Private	 Masters	4	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Male	21656	2228	69	 Haiti	 <=50K
6907	55	 Local-gov	 Assoc-voc	8	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Female	45677	2065	47	 Hong	 <=50K
6908	27	 Self-emp-inc	 11th	13	 Never-married	 Farming-fishing	 Not-in-family	 Black	 Female	60133	963	38	 Outlying-US(Guam-USVI-etc)	 >50K
6909	67	 Self-emp-not-inc	 Assoc-acdm	8	 Separated	 Protective-serv	 Not-in-family	 Black	 Male	35199	2218	34	 Greece	 >50K
6910	36	 Self-emp-inc	 Assoc-voc	5	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Other	 Female	62026	2628	59	 Poland	 <=50K
6911	77	 Self-emp-inc	 Masters	7	 Never-married	 Prof-specialty	 Own-child	 Black	 Male	32466	3190	59	 Dominican-Republic	 >50K
6912	43	 Self-emp-inc	 1st-4th	11	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Black	 Female	77969	1091	17	 Portugal	 >50K
6913	70	 Private	 HS-grad	10	 Married-spouse-absent	 Machine-op-inspct	 Unmarried	 Black	 Female	25816	2406	60	 France	 <=50K
6914	56	 Self-emp-not-inc	 Doctorate	8	 Married-spouse-absent	 Machine-op-inspct	 Unmarried	 Black	 Male	29911	2592	80	 Hong	 <=50K
6915	68	 Self-emp-not-inc	 Masters	7	 Never-married	 Priv-house-serv	 Own-child	 Black	 Male	41195	2913	49	 El-Salvador	 <=50K
6916	74	 Self-emp-inc	 Bachelors	8	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Black	 Male	65432	2620	29	 Honduras	 >50K
6917	61	 Private	 Assoc-voc	8	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Female	35981	925	54	 Haiti	 >50K
6918	77	 Self-emp-inc	 Preschool	12	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Asian-Pac-Islander	 Male	54732	3823	56	 England	 >50K
6919	79	 Self-emp-inc	 Prof-school	7	 Married-civ-spouse	 Priv-house-serv	 Unmarried	 Asian-Pac-Islander	 Male	61460	3598	50	 Holand-Netherlands	 >50K
6920	40	 State-gov	 5th-6th	4	 Separated	 Other-service	 Not-in-family	 Other	 Female	36179	1311	54	 Outlying-US(Guam-USVI-etc)	 <=50K
6921	64	 Private	 HS-grad	8	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Male	53493	3192	79	 Hungary	 <=50K
6922	46	 Self-emp-inc	 9th	10	 Never-married	 Handlers-cleaners	 Other-relative	 Black	 Female	43949	3356	46	 Ireland	 >50K
6923	34	 Self-emp-inc	 5th-6th	10	 Married-AF-spouse	 Farming-fishing	 Other-relative	 Other	 Male	77661	1394	38	 South	 <=50K
6924	47	 State-gov	 9th	11	 Married-spouse-absent	 Other-service	 Own-child	 Asian-Pac-Islander	 Male	58069	2449	58	 Jamaica	 >50K
6925	71	 Private	 Bachelors	11	 Married-spouse-absent	 Handlers-cleaners	 Unmarried	 Black	 Male	33108	1923	57	 France	 <=50K
6926	34	 Private	 9th	5	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Other	 Male	43626	1648	48	 Nicaragua	 <=50K
6927	56	 Self-emp-inc	 Doctorate	14	 Married-civ-spouse	 Handlers-cleaners	 Unmarried	 Black	 Male	43564	2666	38	 Honduras	 <=50K
