	age	workclass	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	income
1125	43	 Self-emp-inc	 Masters	10	 Married-spouse-absent	 Protective-serv	 Not-in-family	 Other	 Male	72108	2725	51	 Italy	 >50K
1126	33	 Self-emp-inc	 Assoc-voc	7	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Other	 Male	76186	1007	32	 Japan	 >50K
1127	46	 Self-emp-inc	 HS-grad	12	 Married-spouse-absent	 Other-service	 Unmarried	 Black	 Male	77464	2015	62	 Ireland	 >50K
1128	60	 Self-emp-not-inc	 9th	5	 Never-married	 Priv-house-serv	 Own-child	 Black	 Male	14810	2606	24	 Laos	 <=50K
1129	79	 Local-gov	 Assoc-acdm	14	 Married-civ-spouse	 Exec-managerial	 Unmarried	 Black	 Female	52779	2499	67	 Ireland	 >50K
1130	55	 Self-emp-inc	 Bachelors	8	 Married-spouse-absent	 Prof-specialty	 Own-child	 Black	 Male	81201	3177	65	 Laos	 >50K
1131	37	 State-gov	 Assoc-acdm	4	 Married-spouse-absent	 Tech-support	 Own-child	 Black	 Female	10187	3076	32	 Hungary	 <=50K
1132	53	 Self-emp-not-inc	 HS-grad	6	 Never-married	 Other-service	 Own-child	 Black	 Male	56128	2559	33	 Philippines	 >50K
1133	46	 Self-emp-inc	 12th	9	 Never-married	 Exec-managerial	 Other-relative	 Other	 Male	74344	977	26	 Ireland	 >50K
1134	74	 Self-emp-inc	 Preschool	8	 Never-married	 Other-service	 Not-in-family	 Asian-Pac-Islander	 Male	52364	3011	59	 Haiti	 >50K
1135	54	 Self-emp-not-inc	 Bachelors	7	 Separated	 Farming-fishing	 Not-in-family	 Black	 Male	75637	1785	22	 India	 >50K
1136	37	 Self-emp-inc	 5th-6th	7	 Married-civ-spouse	 Sales	 Other-relative	 Black	 Female	31062	3119	58	 Hong	 <=50K
1137	53	 Self-emp-inc	 HS-grad	8	 Married-spouse-absent	 Sales	 Own-child	 Other	 Female	45536	3467	47	 Ireland	 >50K
1138	57	 Self-emp-not-inc	 HS-grad	7	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Other	 Female	20455	2165	41	 Nicaragua	 <=50K
1139	53	 Private	 9th	8	 Married-spouse-absent	 Other-service	 Not-in-family	 Black	 Male	67251	2490	54	 Germany	 >50K
1140	53	 State-gov	 Bachelors	8	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Asian-Pac-Islander	 Female	25454	2382	47	 Haiti	 <=50K
1141	53	 Self-emp-not-inc	 Assoc-acdm	5	 Never-married	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Male	24021	2689	31	 Hungary	 <=50K
1142	79	 Local-gov	 Bachelors	12	 Married-spouse-absent	 Farming-fishing	 Own-child	 Other	 Female	84277	2628	66	 Jamaica	 >50K
1143	78	 Self-emp-inc	 Preschool	8	 Never-married	 Farming-fishing	 Other-relative	 Black	 Female	70222	2812	45	 Laos	 >50K
1144	70	 Self-emp-inc	 12th	8	 Married-spouse-absent	 Farming-fishing	 Own-child	 Black	 Female	19531	2244	44	 Italy	 <=50K
1145	60	 Self-emp-inc	 Prof-school	9	 Married-spouse-absent	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Male	67683	2334	67	 Jamaica	 >50K
1146	32	 Private	 5th-6th	8	 Married-civ-spouse	 Priv-house-serv	 Not-in-family	 Other	 Male	80575	1363	43	 Italy	 >50K
1147	30	 Self-emp-not-inc	 Assoc-acdm	5	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Other	 Female	37579	1125	37	 Japan	 <=50K
1148	24	 State-gov	 Assoc-voc	6	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Male	43060	1662	27	 Mexico	 <=50K
1149	35	 Self-emp-inc	 Bachelors	11	 Married-spouse-absent	 Farming-fishing	 Own-child	 Black	 Female	38686	733	43	 Ireland	 <=50K
1150	55	 Self-emp-inc	 Assoc-voc	9	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Other	 Male	73179	2763	53	 Japan	 >50K
1151	40	 Self-emp-inc	 Preschool	9	 Married-spouse-absent	 Prof-specialty	 Unmarried	 Black	 Female	86348	1936	63	 Hong	 >50K
1152	47	 Self-emp-not-inc	 HS-grad	4	 Married-spouse-absent	 Sales	 Other-relative	 Asian-Pac-Islander	 Female	28276	2821	37	 Germany	 <=50K
1153	72	 Self-emp-inc	 Prof-school	7	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	86472	2761	53	 Jamaica	 >50K
1154	43	 Self-emp-inc	 Masters	10	 Married-spouse-absent	 Other-service	 Unmarried	 Other	 Male	94085	1516	58	 Ireland	 >50K
1155	50	 Self-emp-inc	 Assoc-acdm	9	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Asian-Pac-Islander	 Male	42383	1390	54	 Ireland	 >50K
1156	32	 Private	 Assoc-voc	9	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Black	 Female	56838	1844	70	 India	 >50K
1157	68	 Self-emp-not-inc	 Assoc-acdm	6	 Separated	 Farming-fishing	 Not-in-family	 Other	 Female	31698	2078	19	 Nicaragua	 <=50K
1158	79	 Self-emp-inc	 Prof-school	5	 Never-married	 Other-service	 Other-relative	 Asian-Pac-Islander	 Female	56222	2537	48	 Haiti	 >50K
1159	64	 Self-emp-not-inc	 Assoc-acdm	8	 Never-married	 Machine-op-inspct	 Unmarried	 Other	 Male	31966	2316	26	 Philippines	 >50K
1160	58	 Private	 HS-grad	7	 Never-married	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Male	57310	2847	52	 Iran	 >50K
1161	45	 Self-emp-inc	 7th-8th	9	 Married-spouse-absent	 Handlers-cleaners	 Unmarried	 Black	 Male	80279	839	42	 Hungary	 >50K
1162	55	 Self-emp-inc	 9th	8	 Never-married	 Other-service	 Own-child	 Other	 Male	44078	1991	24	 Laos	 >50K
1163	28	 Self-emp-not-inc	 5th-6th	10	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Other	 Female	55765	1668	67	 Ireland	 <=50K
1164	40	 Self-emp-not-inc	 11th	8	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	5948	1653	41	 Hong	 <=50K
1165	59	 Self-emp-inc	 Assoc-acdm	9	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Asian-Pac-Islander	 Female	60722	2700	49	 Italy	 <=50K
1166	80	 Private	 5th-6th	11	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Female	56300	2749	63	 Jamaica	 >50K
1167	75	 Local-gov	 Masters	12	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Female	80697	2372	70	 Hungary	 >50K
1168	24	 Self-emp-inc	 HS-grad	5	 Married-spouse-absent	 Protective-serv	 Other-relative	 Black	 Male	83909	1708	44	 Holand-Netherlands	 <=50K
1169	74	 Self-emp-inc	 Doctorate	12	 Married-spouse-absent	 Exec-managerial	 Not-in-family	 Black	 Female	47551	2349	60	 Ireland	 >50K
1170	29	 Self-emp-not-inc	 7th-8th	4	 Never-married	 Priv-house-serv	 Not-in-family	 Asian-Pac-Islander	 Male	21818	1249	18	 Honduras	 <=50K
1171	33	 Self-emp-inc	 9th	12	 Married-civ-spouse	 Exec-managerial	 Own-child	 Black	 Female	72930	1428	74	 India	 <=50K
1172	41	 Self-emp-not-inc	 9th	10	 Never-married	 Machine-op-inspct	 Unmarried	 Black	 Male	40645	1050	31	 Mexico	 <=50K
1173	65	 Self-emp-not-inc	 Assoc-acdm	11	 Married-spouse-absent	 Protective-serv	 Unmarried	 Other	 Female	23250	3543	49	 Ireland	 <=50K
1174	50	 Self-emp-not-inc	 Bachelors	4	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Other	 Female	10345	2769	22	 Philippines	 <=50K
1175	69	 Self-emp-inc	 Bachelors	8	 Never-married	 Handlers-cleaners	 Other-relative	 Other	 Male	82599	1530	25	 Italy	 >50K
1176	28	 Private	 5th-6th	8	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Male	67076	939	45	 Iran	 >50K
1177	52	 Self-emp-inc	 1st-4th	11	 Married-AF-spouse	 Priv-house-serv	 Unmarried	 Black	 Female	17076	2897	79	 Japan	 <=50K
1178	26	 Self-emp-not-inc	 Doctorate	8	 Married-AF-spouse	 Other-service	 Own-child	 Black	 Female	23360	1942	74	 Italy	 <=50K
1179	73	 Self-emp-inc	 Doctorate	8	 Never-married	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Male	41684	3383	39	 Italy	 >50K
1180	64	 Self-emp-not-inc	 9th	7	 Never-married	 Sales	 Own-child	 Black	 Male	26452	3416	35	 Italy	 <=50K
1181	27	 State-gov	 HS-grad	6	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Black	 Male	47933	1642	36	 Japan	 <=50K
1182	41	 Self-emp-inc	 Bachelors	5	 Married-spouse-absent	 Protective-serv	 Unmarried	 Asian-Pac-Islander	 Female	44484	1999	41	 Italy	 <=50K
1183	55	 Self-emp-inc	 HS-grad	7	 Never-married	 Handlers-cleaners	 Other-relative	 Black	 Male	76878	1683	44	 India	 >50K
1184	51	 Self-emp-inc	 HS-grad	8	 Never-married	 Other-service	 Other-relative	 Black	 Male	85511	1504	36	 Hong	 >50K
1185	75	 Private	 Doctorate	12	 Married-spouse-absent	 Exec-managerial	 Own-child	 Black	 Female	75527	1933	63	 Japan	 >50K
1186	60	 Self-emp-inc	 12th	12	 Married-civ-spouse	 Exec-managerial	 Unmarried	 Other	 Male	30783	2188	62	 Mexico	 <=50K
1187	53	 Self-emp-not-inc	 Bachelors	5	 Married-spouse-absent	 Protective-serv	 Other-relative	 Black	 Female	23449	2813	34	 India	 <=50K
1188	50	 Self-emp-inc	 HS-grad	13	 Married-spouse-absent	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	61830	1373	64	 Holand-Netherlands	 >50K
1189	56	 Private	 Doctorate	5	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Male	28195	2657	47	 Italy	 <=50K
1190	74	 Self-emp-inc	 5th-6th	10	 Never-married	 Other-service	 Not-in-family	 Other	 Male	44246	2838	31	 Italy	 >50K
1191	48	 Self-emp-inc	 Masters	9	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	76990	1063	54	 Honduras	 >50K
1192	45	 Self-emp-not-inc	 Bachelors	9	 Married-civ-spouse	 Protective-serv	 Own-child	 Black	 Female	15679	3333	44	 Nicaragua	 <=50K
1193	79	 Private	 Assoc-acdm	6	 Never-married	 Farming-fishing	 Other-relative	 Black	 Female	31862	2582	38	 Mexico	 >50K
1194	55	 Self-emp-inc	 Bachelors	12	 Married-civ-spouse	 Handlers-cleaners	 Unmarried	 Other	 Female	63236	2455	71	 Japan	 >50K
1195	63	 Self-emp-inc	 Bachelors	7	 Never-married	 Farming-fishing	 Other-relative	 Black	 Female	77313	1129	49	 Hong	 >50K
1196	85	 Self-emp-inc	 1st-4th	7	 Never-married	 Handlers-cleaners	 Not-in-family	 Black	 Male	24094	3120	28	 Italy	 >50K
1197	24	 Self-emp-not-inc	 Bachelors	5	 Married-civ-spouse	 Other-service	 Own-child	 Asian-Pac-Islander	 Male	62600	1157	43	 Hungary	 <=50K
1198	71	 Self-emp-not-inc	 Prof-school	5	 Never-married	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	29940	2332	32	 Italy	 >50K
1199	74	 Self-emp-not-inc	 Masters	7	 Separated	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Male	31626	2987	36	 Japan	 >50K
1200	76	 Self-emp-not-inc	 Bachelors	8	 Separated	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	37882	3010	42	 India	 <=50K
1201	78	 Self-emp-inc	 Doctorate	5	 Never-married	 Craft-repair	 Not-in-family	 Black	 Female	74003	2251	23	 Laos	 >50K
1202	51	 Self-emp-inc	 Preschool	9	 Never-married	 Other-service	 Own-child	 Black	 Male	83835	2334	41	 Japan	 >50K
1203	35	 Self-emp-not-inc	 12th	5	 Married-civ-spouse	 Sales	 Unmarried	 Black	 Female	15456	2392	35	 Iran	 <=50K
1204	31	 Self-emp-inc	 1st-4th	12	 Married-AF-spouse	 Machine-op-inspct	 Own-child	 Other	 Female	41818	1041	64	 Outlying-US(Guam-USVI-etc)	 >50K
1205	77	 Self-emp-inc	 Assoc-acdm	8	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Other	 Female	22160	3197	40	 Philippines	 >50K
1206	41	 Self-emp-inc	 7th-8th	12	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Female	31381	1891	63	 Jamaica	 <=50K
1207	24	 Self-emp-not-inc	 9th	6	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Male	68267	1383	33	 Japan	 <=50K
1208	56	 Private	 5th-6th	10	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	47635	2332	74	 Holand-Netherlands	 <=50K
1209	58	 State-gov	 1st-4th	6	 Never-married	 Handlers-cleaners	 Own-child	 Other	 Male	10744	1349	19	 Outlying-US(Guam-USVI-etc)	 <=50K
1210	57	 Self-emp-inc	 7th-8th	6	 Married-spouse-absent	 Other-service	 Other-relative	 Other	 Female	15025	1991	32	 Laos	 <=50K
1211	64	 Self-emp-inc	 12th	8	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Black	 Male	70339	1050	33	 Germany	 >50K
1212	32	 Self-emp-not-inc	 Doctorate	3	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Black	 Male	63379	1200	25	 Holand-Netherlands	 <=50K
1213	47	 State-gov	 HS-grad	5	 Never-married	 Protective-serv	 Unmarried	 Black	 Female	34960	2601	36	 Japan	 <=50K
1214	45	 Self-emp-not-inc	 5th-6th	6	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Black	 Female	10393	2334	41	 Jamaica	 <=50K
1215	64	 Private	 HS-grad	8	 Married-civ-spouse	 Exec-managerial	 Other-relative	 Black	 Male	78798	1352	62	 Laos	 >50K
1216	39	 Self-emp-inc	 Assoc-acdm	11	 Married-AF-spouse	 Other-service	 Unmarried	 Black	 Female	49711	2491	76	 Jamaica	 <=50K
1217	87	 Self-emp-inc	 Assoc-voc	7	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Female	22915	3183	29	 Ireland	 <=50K
1218	32	 Private	 11th	10	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Other	 Female	66125	594	51	 Italy	 >50K
1219	52	 Self-emp-not-inc	 9th	5	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	68871	2086	17	 Mexico	 >50K
1220	84	 Self-emp-inc	 Preschool	5	 Never-married	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	37334	2871	43	 Hong	 <=50K
1221	62	 Self-emp-not-inc	 9th	12	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Black	 Female	32825	3050	58	 Hungary	 <=50K
1222	74	 Local-gov	 Doctorate	14	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Female	43092	3201	84	 Hungary	 >50K
1223	71	 Self-emp-inc	 Doctorate	11	 Never-married	 Farming-fishing	 Own-child	 Black	 Male	64642	2938	37	 India	 >50K
1224	63	 Self-emp-not-inc	 Bachelors	8	 Never-married	 Farming-fishing	 Other-relative	 Black	 Male	65737	1013	29	 Laos	 >50K
1225	77	 Self-emp-inc	 Bachelors	11	 Never-married	 Handlers-cleaners	 Other-relative	 Black	 Female	48164	2496	50	 Hungary	 >50K
1226	57	 Private	 5th-6th	12	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Female	54833	1694	71	 Honduras	 <=50K
1227	38	 Self-emp-inc	 12th	8	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Other	 Female	37003	1212	45	 Ireland	 <=50K
1228	29	 Private	 5th-6th	12	 Married-AF-spouse	 Machine-op-inspct	 Own-child	 Other	 Female	76907	1682	79	 Italy	 >50K
1229	84	 Local-gov	 Masters	12	 Never-married	 Craft-repair	 Not-in-family	 Asian-Pac-Islander	 Male	75219	2127	68	 Hungary	 >50K
1230	39	 Self-emp-not-inc	 Preschool	5	 Married-spouse-absent	 Prof-specialty	 Own-child	 Other	 Female	70144	2699	46	 Japan	 >50K
1231	62	 Self-emp-inc	 Bachelors	10	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Other	 Female	45808	1934	37	 Hungary	 >50K
1232	38	 Private	 12th	11	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Other	 Male	69735	877	47	 Japan	 >50K
1233	76	 Self-emp-not-inc	 Prof-school	6	 Separated	 Machine-op-inspct	 Own-child	 Black	 Female	75086	2371	34	 Ireland	 >50K
1234	63	 Self-emp-not-inc	 Assoc-acdm	6	 Separated	 Handlers-cleaners	 Own-child	 Black	 Male	31058	1671	32	 Laos	 <=50K
1235	39	 Self-emp-inc	 11th	9	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Black	 Male	38876	686	37	 Hungary	 <=50K
1236	29	 Self-emp-inc	 9th	12	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Other	 Male	41076	2214	61	 Jamaica	 >50K
1237	28	 Self-emp-inc	 9th	8	 Married-AF-spouse	 Priv-house-serv	 Own-child	 Black	 Female	57624	2102	78	 Japan	 <=50K
1238	52	 Private	 9th	10	 Married-civ-spouse	 Other-service	 Own-child	 Other	 Female	81930	2524	75	 Hungary	 >50K
1239	66	 Self-emp-inc	 Prof-school	7	 Never-married	 Priv-house-serv	 Other-relative	 Black	 Male	77713	2956	53	 Laos	 >50K
1240	29	 Self-emp-inc	 11th	9	 Married-civ-spouse	 Other-service	 Own-child	 Black	 Female	31167	1745	60	 Japan	 <=50K
1241	41	 Private	 Doctorate	11	 Married-AF-spouse	 Priv-house-serv	 Other-relative	 Other	 Female	81944	2389	69	 Nicaragua	 >50K
1242	73	 Private	 Assoc-voc	12	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Black	 Male	61738	2875	58	 Jamaica	 >50K
1243	51	 Self-emp-inc	 7th-8th	9	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Black	 Female	25140	2756	68	 Holand-Netherlands	 <=50K
1244	69	 Private	 Doctorate	8	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Female	86497	2901	68	 Honduras	 >50K
1245	79	 Self-emp-inc	 5th-6th	12	 Never-married	 Farming-fishing	 Other-relative	 Black	 Female	23091	2992	53	 Japan	 >50K
1246	77	 Local-gov	 Doctorate	10	 Never-married	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Female	45888	1862	48	 Guatemala	 >50K
1247	72	 Self-emp-not-inc	 Assoc-voc	11	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	23367	3662	60	 Outlying-US(Guam-USVI-etc)	 >50K
1248	41	 Self-emp-inc	 11th	10	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Male	12542	1580	53	 India	 <=50K
1249	46	 Self-emp-not-inc	 12th	9	 Married-civ-spouse	 Other-service	 Own-child	 Other	 Female	31954	2666	57	 Mexico	 <=50K
1250	33	 Self-emp-not-inc	 Assoc-acdm	9	 Married-civ-spouse	 Farming-fishing	 Own-child	 Other	 Male	63338	689	34	 Mexico	 >50K
1251	34	 Private	 9th	8	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Other	 Female	81972	2449	61	 Hungary	 >50K
1252	36	 Self-emp-inc	 1st-4th	9	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Black	 Male	73519	1317	39	 Japan	 >50K
1253	79	 Self-emp-inc	 1st-4th	8	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	22513	3118	42	 Iran	 <=50K
1254	52	 Self-emp-inc	 9th	4	 Never-married	 Sales	 Other-relative	 Asian-Pac-Islander	 Male	40624	2516	27	 Hong	 <=50K
1255	51	 State-gov	 Prof-school	5	 Separated	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	36704	2290	34	 Italy	 <=50K
1256	65	 Self-emp-inc	 HS-grad	7	 Separated	 Machine-op-inspct	 Own-child	 Amer-Indian-Eskimo	 Female	47716	2543	41	 Hungary	 <=50K
1257	39	 State-gov	 Bachelors	7	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Black	 Male	33864	2558	54	 Japan	 <=50K
1258	74	 Self-emp-inc	 7th-8th	9	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Male	25918	2362	43	 Jamaica	 >50K
1259	37	 State-gov	 Assoc-voc	7	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	19380	1522	22	 Jamaica	 <=50K
1260	64	 Private	 Prof-school	9	 Never-married	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Female	84404	2797	74	 Guatemala	 >50K
1261	41	 Self-emp-inc	 7th-8th	11	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Other	 Female	66411	824	36	 Jamaica	 >50K
1262	62	 Self-emp-not-inc	 1st-4th	11	 Never-married	 Exec-managerial	 Other-relative	 Other	 Female	25103	1369	35	 Japan	 <=50K
1263	23	 Self-emp-not-inc	 1st-4th	10	 Married-AF-spouse	 Machine-op-inspct	 Unmarried	 Black	 Male	69214	1527	73	 Jamaica	 <=50K
1264	30	 Self-emp-inc	 Masters	10	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Black	 Female	81088	1825	66	 Haiti	 >50K
1265	72	 Private	 HS-grad	11	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Other	 Female	85463	2289	67	 Italy	 >50K
1266	48	 Self-emp-inc	 HS-grad	9	 Married-spouse-absent	 Prof-specialty	 Own-child	 Black	 Female	37081	2289	58	 Ireland	 >50K
1267	53	 Self-emp-inc	 7th-8th	8	 Never-married	 Priv-house-serv	 Own-child	 Black	 Male	40976	1939	42	 Iran	 <=50K
1268	60	 Self-emp-inc	 Assoc-voc	6	 Never-married	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	40909	2063	41	 Laos	 >50K
1269	67	 Self-emp-inc	 Masters	9	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Female	79232	2840	56	 Ireland	 >50K
1270	35	 Private	 5th-6th	7	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Male	52392	2622	70	 Laos	 <=50K
1271	52	 Private	 Assoc-voc	9	 Married-spouse-absent	 Other-service	 Other-relative	 Other	 Male	64883	1802	48	 Outlying-US(Guam-USVI-etc)	 >50K
1272	46	 Private	 Bachelors	11	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Black	 Male	75328	2285	69	 Hungary	 >50K
1273	69	 Private	 Preschool	7	 Never-married	 Other-service	 Other-relative	 Asian-Pac-Islander	 Female	74535	2502	55	 Jamaica	 >50K
1274	47	 Self-emp-inc	 Preschool	9	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Female	68112	3485	73	 Honduras	 <=50K
1275	41	 Self-emp-not-inc	 Doctorate	6	 Married-spouse-absent	 Protective-serv	 Not-in-family	 Other	 Female	39908	2085	44	 Mexico	 >50K
1276	47	 Self-emp-not-inc	 7th-8th	6	 Married-civ-spouse	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	38737	3173	62	 Italy	 <=50K
1277	53	 Private	 1st-4th	10	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Female	42068	2675	60	 Hong	 <=50K
1278	83	 Self-emp-not-inc	 Bachelors	7	 Separated	 Handlers-cleaners	 Other-relative	 Black	 Male	25074	3569	29	 Outlying-US(Guam-USVI-etc)	 >50K
1279	79	 Private	 5th-6th	12	 Never-married	 Craft-repair	 Own-child	 Other	 Female	72767	1704	41	 Mexico	 >50K
1280	57	 Private	 Doctorate	10	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Male	27062	2953	72	 India	 >50K
1281	40	 Self-emp-inc	 12th	12	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Black	 Male	41891	1778	77	 Honduras	 <=50K
1282	58	 Self-emp-not-inc	 5th-6th	11	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Male	14621	2402	54	 Iran	 <=50K
1283	70	 Self-emp-not-inc	 Doctorate	5	 Separated	 Craft-repair	 Other-relative	 Black	 Male	61899	1558	22	 Philippines	 >50K
1284	72	 Self-emp-inc	 Doctorate	12	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Asian-Pac-Islander	 Male	34976	2644	74	 Jamaica	 >50K
1285	73	 Local-gov	 Doctorate	10	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Other	 Female	71496	3404	79	 Italy	 >50K
1286	75	 Local-gov	 5th-6th	13	 Never-married	 Exec-managerial	 Other-relative	 Asian-Pac-Islander	 Male	76174	1577	75	 Guatemala	 >50K
1287	37	 Self-emp-not-inc	 Masters	5	 Married-civ-spouse	 Sales	 Own-child	 Asian-Pac-Islander	 Female	55255	3374	67	 Jamaica	 <=50K
1288	80	 Self-emp-inc	 1st-4th	8	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Female	11666	3332	29	 Peru	 <=50K
1289	67	 Private	 7th-8th	13	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Male	42366	2246	71	 Honduras	 >50K
1290	61	 Self-emp-inc	 Assoc-voc	5	 Never-married	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Male	48082	3064	30	 Ireland	 <=50K
1291	62	 Self-emp-inc	 7th-8th	10	 Married-spouse-absent	 Other-service	 Unmarried	 Black	 Male	63242	3183	66	 Iran	 <=50K
1292	41	 Self-emp-not-inc	 5th-6th	9	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Other	 Male	40384	1285	40	 Italy	 >50K
1293	72	 Self-emp-inc	 Assoc-voc	6	 Married-spouse-absent	 Protective-serv	 Unmarried	 Asian-Pac-Islander	 Male	78227	3273	54	 Haiti	 <=50K
1294	54	 Self-emp-not-inc	 1st-4th	9	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Other	 Female	45761	825	35	 Mexico	 >50K
1295	76	 Self-emp-inc	 Bachelors	10	 Never-married	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Male	41138	3241	51	 Iran	 <=50K
1296	68	 Private	 5th-6th	10	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Male	47535	3064	72	 India	 <=50K
1297	27	 Self-emp-not-inc	 5th-6th	9	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Other	 Male	51004	2002	65	 Peru	 >50K
1298	78	 Private	 Assoc-voc	8	 Never-married	 Machine-op-inspct	 Unmarried	 Black	 Male	62066	2541	30	 Hungary	 <=50K
1299	79	 Self-emp-inc	 11th	10	 Never-married	 Craft-repair	 Other-relative	 Other	 Female	34924	2311	42	 Philippines	 >50K
1300	77	 Self-emp-inc	 Assoc-voc	6	 Never-married	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	48584	3393	35	 Italy	 <=50K
1301	61	 Self-emp-not-inc	 11th	9	 Never-married	 Exec-managerial	 Own-child	 Black	 Male	13039	1134	27	 Hungary	 <=50K
1302	47	 Self-emp-not-inc	 Prof-school	8	 Never-married	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Male	58724	2087	57	 Italy	 <=50K
1303	45	 State-gov	 5th-6th	4	 Never-married	 Sales	 Other-relative	 Black	 Male	21547	2632	18	 Iran	 <=50K
1304	20	 State-gov	 HS-grad	6	 Married-AF-spouse	 Prof-specialty	 Own-child	 Other	 Male	63685	1507	54	 Nicaragua	 <=50K
