	age	workclass	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	income
5971	71	 State-gov	 Doctorate	4	 Never-married	 Protective-serv	 Not-in-family	 Other	 Female	32158	2203	82	 Outlying-US(Guam-USVI-etc)	 >50K
5972	68	 State-gov	 Masters	6	 Never-married	 Priv-house-serv	 Not-in-family	 Other	 Female	41271	2004	73	 Outlying-US(Guam-USVI-etc)	 >50K
5973	30	 Self-emp-not-inc	 Preschool	12	 Married-spouse-absent	 Machine-op-inspct	 Unmarried	 Black	 Male	46442	2022	48	 Guatemala	 <=50K
5974	43	 Self-emp-not-inc	 9th	6	 Never-married	 Protective-serv	 Other-relative	 Other	 Male	39076	981	66	 Peru	 <=50K
5975	73	 Private	 Assoc-acdm	12	 Married-civ-spouse	 Other-service	 Own-child	 Asian-Pac-Islander	 Female	62602	3421	76	 Holand-Netherlands	 >50K
5976	59	 Local-gov	 Assoc-voc	8	 Married-AF-spouse	 Farming-fishing	 Own-child	 Black	 Female	32053	2567	55	 France	 >50K
5977	47	 Local-gov	 Bachelors	11	 Married-AF-spouse	 Other-service	 Unmarried	 Asian-Pac-Islander	 Male	71805	1430	54	 Hungary	 <=50K
5978	50	 Private	 9th	6	 Married-AF-spouse	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Male	25457	1023	88	 Puerto-Rico	 <=50K
5979	59	 Self-emp-not-inc	 HS-grad	7	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Other	 Male	35306	1993	68	 Portugal	 >50K
5980	32	 State-gov	 7th-8th	6	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Black	 Male	38743	1252	78	 Greece	 <=50K
5981	50	 Self-emp-inc	 Bachelors	10	 Separated	 Protective-serv	 Unmarried	 Black	 Female	57218	2213	42	 Haiti	 <=50K
5982	46	 Self-emp-inc	 Assoc-voc	15	 Never-married	 Priv-house-serv	 Wife	 Other	 Female	73238	1665	47	 Outlying-US(Guam-USVI-etc)	 <=50K
5983	35	 Private	 Bachelors	5	 Never-married	 Prof-specialty	 Other-relative	 Black	 Male	23964	2032	19	 Germany	 <=50K
5984	41	 State-gov	 7th-8th	9	 Never-married	 Other-service	 Unmarried	 Black	 Male	48580	2090	84	 Italy	 <=50K
5985	69	 Local-gov	 Doctorate	9	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Black	 Female	66520	2850	62	 Haiti	 >50K
5986	42	 State-gov	 9th	3	 Separated	 Priv-house-serv	 Not-in-family	 Black	 Male	18186	886	56	 Portugal	 <=50K
5987	42	 Local-gov	 7th-8th	11	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Male	54684	2343	48	 Japan	 >50K
5988	59	 Local-gov	 5th-6th	7	 Married-AF-spouse	 Farming-fishing	 Other-relative	 Asian-Pac-Islander	 Female	37673	1775	54	 Hong	 <=50K
5989	73	 Local-gov	 9th	11	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	73038	2074	64	 India	 >50K
5990	47	 State-gov	 Assoc-acdm	9	 Never-married	 Priv-house-serv	 Unmarried	 Other	 Female	60681	1385	77	 Nicaragua	 <=50K
5991	60	 Local-gov	 Assoc-voc	15	 Married-AF-spouse	 Machine-op-inspct	 Unmarried	 Black	 Female	82843	3396	51	 Holand-Netherlands	 >50K
5992	54	 Local-gov	 Assoc-acdm	4	 Married-spouse-absent	 Other-service	 Not-in-family	 Black	 Female	36181	2893	14	 Germany	 <=50K
5993	58	 Private	 Bachelors	14	 Married-civ-spouse	 Exec-managerial	 Unmarried	 Black	 Female	83998	3293	41	 France	 >50K
5994	70	 Self-emp-inc	 Assoc-acdm	5	 Married-AF-spouse	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Male	32560	1814	74	 Outlying-US(Guam-USVI-etc)	 >50K
5995	76	 Private	 5th-6th	13	 Never-married	 Farming-fishing	 Unmarried	 Black	 Female	81493	3223	48	 Honduras	 >50K
5996	63	 Self-emp-not-inc	 Doctorate	12	 Married-spouse-absent	 Farming-fishing	 Own-child	 Other	 Female	68108	2704	34	 Mexico	 >50K
5997	65	 Self-emp-not-inc	 Assoc-acdm	11	 Married-civ-spouse	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	71954	2481	73	 Ireland	 >50K
5998	64	 State-gov	 5th-6th	3	 Never-married	 Farming-fishing	 Not-in-family	 Black	 Male	21006	1135	69	 Portugal	 <=50K
5999	73	 Local-gov	 Assoc-voc	9	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Female	63426	3306	74	 Ireland	 >50K
6000	46	 Without-pay	 9th	4	 Never-married	 Handlers-cleaners	 Not-in-family	 Black	 Male	18226	2191	62	 Nicaragua	 <=50K
6001	44	 Private	 Bachelors	7	 Married-AF-spouse	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	32909	2504	44	 India	 >50K
6002	32	 Private	 Preschool	10	 Married-AF-spouse	 Machine-op-inspct	 Own-child	 Black	 Male	32547	2336	48	 Honduras	 >50K
6003	80	 Local-gov	 12th	6	 Married-civ-spouse	 Other-service	 Not-in-family	 Asian-Pac-Islander	 Female	42746	2131	78	 Laos	 >50K
6004	39	 Self-emp-not-inc	 Preschool	5	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Other	 Female	22043	1477	41	 Italy	 <=50K
6005	40	 Self-emp-inc	 Prof-school	9	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Other	 Female	32488	1425	48	 Scotland	 <=50K
6006	60	 Self-emp-not-inc	 9th	3	 Separated	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Male	28414	1944	18	 Hong	 >50K
6007	26	 Self-emp-inc	 Doctorate	11	 Married-civ-spouse	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Male	43385	1553	23	 Iran	 <=50K
6008	47	 Self-emp-not-inc	 Assoc-voc	9	 Separated	 Prof-specialty	 Unmarried	 Other	 Male	64262	2305	27	 Ireland	 <=50K
6009	65	 Self-emp-inc	 Assoc-voc	13	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Female	87864	2947	65	 Italy	 >50K
6010	39	 State-gov	 Doctorate	9	 Separated	 Other-service	 Own-child	 Other	 Female	66409	1656	58	 Hong	 <=50K
6011	64	 Self-emp-not-inc	 12th	6	 Separated	 Sales	 Other-relative	 Asian-Pac-Islander	 Male	39640	954	76	 Poland	 <=50K
6012	62	 Private	 5th-6th	11	 Never-married	 Priv-house-serv	 Unmarried	 Black	 Female	61506	1962	56	 Laos	 <=50K
6013	51	 State-gov	 Masters	6	 Separated	 Machine-op-inspct	 Other-relative	 Other	 Female	39769	3041	51	 England	 >50K
6014	46	 State-gov	 5th-6th	6	 Never-married	 Prof-specialty	 Other-relative	 Black	 Male	21545	1126	79	 South	 <=50K
6015	60	 State-gov	 Doctorate	5	 Never-married	 Machine-op-inspct	 Not-in-family	 Black	 Female	23084	2876	72	 Honduras	 >50K
6016	48	 Self-emp-inc	 Assoc-voc	6	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Other	 Male	27783	2064	46	 Outlying-US(Guam-USVI-etc)	 <=50K
6017	58	 Self-emp-not-inc	 7th-8th	8	 Never-married	 Craft-repair	 Other-relative	 Other	 Female	31496	2090	25	 Guatemala	 <=50K
6018	66	 Private	 9th	5	 Married-AF-spouse	 Handlers-cleaners	 Not-in-family	 Black	 Male	26232	2320	41	 Jamaica	 >50K
6019	44	 State-gov	 Preschool	11	 Never-married	 Other-service	 Own-child	 Other	 Female	52054	1838	73	 Peru	 <=50K
6020	69	 Local-gov	 1st-4th	13	 Separated	 Protective-serv	 Unmarried	 Black	 Female	80662	1909	53	 Laos	 >50K
6021	57	 Self-emp-not-inc	 1st-4th	8	 Separated	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	54003	1691	23	 Greece	 <=50K
6022	39	 Self-emp-inc	 Bachelors	15	 Married-spouse-absent	 Other-service	 Unmarried	 Other	 Male	76343	3038	36	 Mexico	 <=50K
6023	51	 Private	 7th-8th	6	 Married-spouse-absent	 Farming-fishing	 Not-in-family	 Asian-Pac-Islander	 Male	19828	2146	17	 Honduras	 >50K
6024	39	 Without-pay	 Assoc-voc	9	 Separated	 Machine-op-inspct	 Own-child	 Black	 Male	56404	2412	78	 Holand-Netherlands	 <=50K
6025	37	 Without-pay	 7th-8th	6	 Separated	 Handlers-cleaners	 Other-relative	 Black	 Male	30940	1270	44	 India	 <=50K
6026	44	 Private	 Bachelors	14	 Married-civ-spouse	 Priv-house-serv	 Wife	 Asian-Pac-Islander	 Male	82027	2786	72	 Italy	 <=50K
6027	73	 Private	 5th-6th	4	 Never-married	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Male	23386	2378	68	 Italy	 >50K
6028	47	 Private	 HS-grad	14	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Other	 Female	76794	3278	30	 El-Salvador	 >50K
6029	61	 Self-emp-not-inc	 12th	6	 Married-civ-spouse	 Priv-house-serv	 Not-in-family	 Asian-Pac-Islander	 Male	53069	1513	65	 Japan	 <=50K
6030	48	 Private	 9th	8	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	28960	2059	20	 Iran	 <=50K
6031	69	 Self-emp-inc	 1st-4th	5	 Separated	 Prof-specialty	 Other-relative	 Black	 Female	43650	1579	51	 Jamaica	 <=50K
6032	61	 Private	 Doctorate	11	 Never-married	 Prof-specialty	 Own-child	 Other	 Male	75506	2190	74	 Puerto-Rico	 >50K
6033	52	 Private	 1st-4th	14	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Asian-Pac-Islander	 Female	67376	2899	59	 Japan	 <=50K
6034	70	 Self-emp-not-inc	 1st-4th	4	 Never-married	 Farming-fishing	 Not-in-family	 Other	 Female	28758	1457	40	 Laos	 <=50K
6035	70	 Self-emp-not-inc	 Assoc-voc	9	 Married-spouse-absent	 Protective-serv	 Other-relative	 Black	 Male	61597	2004	90	 South	 >50K
6036	46	 State-gov	 Assoc-acdm	10	 Never-married	 Farming-fishing	 Own-child	 Other	 Female	49514	2423	68	 India	 <=50K
6037	50	 Local-gov	 Bachelors	6	 Married-civ-spouse	 Other-service	 Not-in-family	 Black	 Male	21904	1684	47	 Nicaragua	 >50K
6038	59	 Local-gov	 Doctorate	11	 Married-spouse-absent	 Other-service	 Own-child	 Asian-Pac-Islander	 Female	62499	3014	56	 Guatemala	 >50K
6039	75	 Self-emp-inc	 5th-6th	6	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Female	35510	1975	67	 Nicaragua	 >50K
6040	50	 Local-gov	 Assoc-acdm	7	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Male	35802	1412	39	 Nicaragua	 >50K
6041	33	 Self-emp-not-inc	 9th	9	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Male	42799	1026	58	 Nicaragua	 <=50K
6042	59	 Private	 7th-8th	12	 Married-civ-spouse	 Other-service	 Unmarried	 Asian-Pac-Islander	 Female	72672	1726	64	 Haiti	 <=50K
6043	66	 Self-emp-not-inc	 9th	9	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	68590	2153	61	 India	 >50K
6044	46	 Self-emp-inc	 1st-4th	8	 Never-married	 Other-service	 Unmarried	 Black	 Female	46140	1312	55	 Honduras	 <=50K
6045	69	 Local-gov	 7th-8th	11	 Married-civ-spouse	 Protective-serv	 Unmarried	 Black	 Male	83845	1974	73	 Jamaica	 >50K
6046	46	 Private	 Assoc-voc	9	 Married-spouse-absent	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	59857	1191	68	 Outlying-US(Guam-USVI-etc)	 <=50K
6047	75	 Private	 Bachelors	14	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Male	90116	3567	53	 Hungary	 >50K
6048	75	 State-gov	 Assoc-voc	8	 Separated	 Machine-op-inspct	 Other-relative	 Other	 Female	61393	1972	54	 Jamaica	 <=50K
6049	60	 State-gov	 5th-6th	3	 Separated	 Machine-op-inspct	 Not-in-family	 Black	 Female	23032	1513	38	 Germany	 <=50K
6050	41	 Private	 7th-8th	8	 Never-married	 Prof-specialty	 Own-child	 Other	 Male	41782	1569	25	 Honduras	 <=50K
6051	39	 State-gov	 Assoc-voc	3	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Other	 Male	20166	1760	62	 Portugal	 <=50K
6052	46	 Local-gov	 9th	7	 Married-civ-spouse	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Male	51946	1761	53	 Poland	 <=50K
6053	41	 State-gov	 5th-6th	8	 Separated	 Other-service	 Own-child	 Black	 Female	35805	1998	32	 Haiti	 <=50K
6054	28	 Self-emp-not-inc	 HS-grad	10	 Never-married	 Prof-specialty	 Unmarried	 Other	 Male	67352	2036	52	 Honduras	 <=50K
6055	63	 Self-emp-inc	 Bachelors	13	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Black	 Female	67133	2959	51	 Greece	 >50K
6056	49	 Self-emp-not-inc	 Masters	13	 Married-spouse-absent	 Craft-repair	 Own-child	 Other	 Female	70174	3291	38	 India	 >50K
6057	65	 Private	 7th-8th	9	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	79970	2166	76	 Nicaragua	 >50K
6058	57	 Self-emp-inc	 Assoc-acdm	6	 Married-AF-spouse	 Other-service	 Not-in-family	 Asian-Pac-Islander	 Male	34812	2013	70	 Peru	 >50K
6059	49	 State-gov	 Bachelors	2	 Separated	 Priv-house-serv	 Not-in-family	 Black	 Male	16234	1888	58	 Jamaica	 <=50K
6060	41	 Private	 Assoc-voc	13	 Married-civ-spouse	 Prof-specialty	 Unmarried	 Black	 Male	81280	1986	40	 Iran	 <=50K
6061	50	 Self-emp-not-inc	 9th	10	 Separated	 Sales	 Own-child	 Black	 Male	60692	1307	67	 South	 <=50K
6062	47	 Without-pay	 Doctorate	9	 Separated	 Machine-op-inspct	 Own-child	 Black	 Male	50993	1878	62	 Haiti	 <=50K
6063	39	 Self-emp-inc	 9th	8	 Never-married	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	51726	1814	58	 Guatemala	 <=50K
6064	41	 Without-pay	 HS-grad	9	 Separated	 Priv-house-serv	 Unmarried	 Black	 Female	59377	2563	71	 Ecuador	 <=50K
6065	40	 Self-emp-not-inc	 Assoc-acdm	5	 Separated	 Priv-house-serv	 Other-relative	 Other	 Male	21783	1817	26	 Hong	 <=50K
6066	64	 Self-emp-inc	 5th-6th	7	 Never-married	 Protective-serv	 Other-relative	 Black	 Male	60906	1130	64	 Thailand	 <=50K
6067	52	 Self-emp-inc	 7th-8th	3	 Never-married	 Handlers-cleaners	 Not-in-family	 Black	 Male	10862	1864	12	 Haiti	 <=50K
6068	48	 State-gov	 Bachelors	6	 Separated	 Priv-house-serv	 Own-child	 Other	 Male	40217	1749	49	 Ireland	 <=50K
6069	55	 Self-emp-inc	 Bachelors	12	 Married-civ-spouse	 Farming-fishing	 Unmarried	 Other	 Female	63074	2840	52	 Holand-Netherlands	 <=50K
6070	59	 Self-emp-not-inc	 Assoc-voc	7	 Never-married	 Handlers-cleaners	 Other-relative	 Black	 Female	48803	1043	44	 Ireland	 >50K
6071	54	 Local-gov	 Assoc-voc	8	 Married-AF-spouse	 Exec-managerial	 Other-relative	 Black	 Female	52216	1978	21	 Hong	 <=50K
6072	49	 State-gov	 Bachelors	5	 Married-civ-spouse	 Machine-op-inspct	 Not-in-family	 Other	 Male	26746	2156	80	 Jamaica	 >50K
6073	64	 Private	 Assoc-voc	12	 Never-married	 Other-service	 Unmarried	 Other	 Female	72028	2361	45	 Hong	 <=50K
6074	54	 Local-gov	 Assoc-acdm	13	 Married-civ-spouse	 Protective-serv	 Unmarried	 Other	 Male	67989	2636	28	 Outlying-US(Guam-USVI-etc)	 >50K
6075	58	 State-gov	 Bachelors	2	 Separated	 Farming-fishing	 Husband	 Black	 Female	11446	1800	47	 Haiti	 >50K
6076	39	 Self-emp-inc	 Masters	8	 Married-spouse-absent	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Male	55300	1330	64	 Philippines	 >50K
6077	67	 State-gov	 HS-grad	9	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Female	64351	1280	73	 Outlying-US(Guam-USVI-etc)	 >50K
6078	47	 Local-gov	 Doctorate	14	 Married-civ-spouse	 Prof-specialty	 Wife	 Other	 Female	91687	1795	54	 Japan	 >50K
6079	40	 Self-emp-not-inc	 9th	6	 Never-married	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	31996	947	62	 Philippines	 <=50K
6080	55	 Self-emp-inc	 Assoc-acdm	12	 Separated	 Handlers-cleaners	 Unmarried	 Other	 Female	75368	2543	32	 India	 <=50K
6081	44	 Private	 7th-8th	9	 Married-spouse-absent	 Other-service	 Own-child	 Asian-Pac-Islander	 Male	60402	1459	45	 Ireland	 >50K
6082	37	 Self-emp-not-inc	 Preschool	14	 Married-AF-spouse	 Exec-managerial	 Unmarried	 Other	 Female	64690	2927	48	 Laos	 >50K
6083	50	 State-gov	 1st-4th	8	 Separated	 Priv-house-serv	 Other-relative	 Black	 Male	43387	1495	50	 Nicaragua	 <=50K
6084	52	 State-gov	 Bachelors	9	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Female	57698	1653	56	 India	 <=50K
6085	34	 Self-emp-not-inc	 Bachelors	7	 Never-married	 Handlers-cleaners	 Other-relative	 Other	 Female	28549	1470	19	 Hungary	 <=50K
6086	36	 Self-emp-not-inc	 HS-grad	12	 Married-AF-spouse	 Exec-managerial	 Own-child	 Black	 Male	39731	1914	44	 Hungary	 <=50K
6087	75	 Self-emp-not-inc	 5th-6th	7	 Married-spouse-absent	 Other-service	 Not-in-family	 Black	 Female	61519	2754	55	 Italy	 >50K
6088	61	 Private	 7th-8th	14	 Never-married	 Farming-fishing	 Unmarried	 Black	 Female	88885	2915	31	 Hungary	 >50K
6089	59	 Self-emp-not-inc	 12th	4	 Married-spouse-absent	 Protective-serv	 Not-in-family	 Amer-Indian-Eskimo	 Male	40170	1129	78	 Laos	 <=50K
6090	49	 Private	 Bachelors	7	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Other	 Male	30862	2770	32	 Outlying-US(Guam-USVI-etc)	 >50K
6091	47	 State-gov	 Doctorate	10	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	50378	3006	57	 Outlying-US(Guam-USVI-etc)	 >50K
6092	48	 State-gov	 Masters	13	 Never-married	 Priv-house-serv	 Unmarried	 Black	 Male	66018	1936	80	 Poland	 <=50K
6093	63	 Self-emp-inc	 Doctorate	11	 Never-married	 Priv-house-serv	 Own-child	 Other	 Male	77056	2529	39	 Peru	 >50K
6094	53	 Self-emp-not-inc	 Assoc-voc	9	 Never-married	 Craft-repair	 Own-child	 Asian-Pac-Islander	 Female	55119	2441	31	 Germany	 >50K
6095	60	 Private	 Assoc-voc	11	 Never-married	 Machine-op-inspct	 Unmarried	 Asian-Pac-Islander	 Female	73638	2817	15	 England	 >50K
6096	39	 State-gov	 Bachelors	4	 Married-civ-spouse	 Other-service	 Not-in-family	 Other	 Male	18126	1517	68	 Nicaragua	 <=50K
6097	31	 State-gov	 Prof-school	12	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Male	42670	2541	51	 India	 <=50K
6098	39	 Private	 5th-6th	4	 Married-spouse-absent	 Other-service	 Other-relative	 Asian-Pac-Islander	 Male	19479	2006	27	 England	 <=50K
6099	51	 Self-emp-not-inc	 7th-8th	6	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	51823	1696	74	 Germany	 <=50K
6100	33	 Self-emp-not-inc	 Bachelors	6	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Black	 Male	22125	1173	22	 Hungary	 <=50K
6101	63	 Self-emp-not-inc	 5th-6th	4	 Separated	 Prof-specialty	 Not-in-family	 Other	 Female	27738	1364	48	 Nicaragua	 <=50K
6102	42	 Self-emp-not-inc	 9th	3	 Separated	 Prof-specialty	 Not-in-family	 Black	 Male	13436	1278	52	 Iran	 <=50K
6103	34	 State-gov	 Bachelors	8	 Married-spouse-absent	 Farming-fishing	 Not-in-family	 Other	 Male	32088	2012	35	 Poland	 <=50K
6104	46	 Private	 Doctorate	14	 Married-civ-spouse	 Priv-house-serv	 Unmarried	 Black	 Male	79276	2772	30	 Mexico	 >50K
6105	61	 Self-emp-inc	 5th-6th	11	 Never-married	 Exec-managerial	 Own-child	 Black	 Female	70576	2740	25	 Holand-Netherlands	 >50K
6106	34	 State-gov	 HS-grad	4	 Married-spouse-absent	 Exec-managerial	 Not-in-family	 Black	 Female	17574	1882	33	 Hong	 <=50K
6107	63	 Local-gov	 Assoc-acdm	6	 Married-AF-spouse	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	38536	1670	63	 Hungary	 >50K
6108	51	 State-gov	 9th	7	 Separated	 Sales	 Own-child	 Other	 Male	45953	1754	90	 Philippines	 <=50K
6109	59	 Private	 Assoc-voc	10	 Married-spouse-absent	 Sales	 Own-child	 Black	 Male	60830	1995	80	 Peru	 >50K
6110	32	 Local-gov	 Preschool	13	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Black	 Male	59734	2592	36	 Honduras	 >50K
6111	41	 Private	 Assoc-acdm	11	 Never-married	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	59664	1896	24	 Japan	 <=50K
6112	45	 Local-gov	 Bachelors	11	 Married-AF-spouse	 Exec-managerial	 Own-child	 Black	 Female	51619	2612	28	 Hungary	 >50K
6113	42	 Self-emp-not-inc	 9th	12	 Never-married	 Farming-fishing	 Unmarried	 Black	 Female	68501	2685	17	 France	 <=50K
6114	36	 State-gov	 HS-grad	12	 Never-married	 Other-service	 Unmarried	 Black	 Female	48800	2292	69	 Ireland	 <=50K
6115	44	 Self-emp-not-inc	 HS-grad	4	 Never-married	 Machine-op-inspct	 Other-relative	 Other	 Female	27530	1808	40	 Hong	 <=50K
6116	40	 State-gov	 Doctorate	10	 Separated	 Protective-serv	 Unmarried	 Black	 Male	64231	2109	69	 Honduras	 <=50K
6117	44	 Self-emp-inc	 5th-6th	7	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Female	51985	1485	55	 Italy	 <=50K
6118	65	 Local-gov	 Assoc-voc	14	 Married-AF-spouse	 Machine-op-inspct	 Unmarried	 Other	 Female	71677	2420	56	 Mexico	 >50K
6119	56	 Self-emp-not-inc	 HS-grad	8	 Never-married	 Farming-fishing	 Own-child	 Other	 Female	45917	3175	35	 England	 >50K
6120	45	 Self-emp-inc	 Assoc-voc	9	 Separated	 Other-service	 Own-child	 Black	 Female	37573	2442	50	 Italy	 >50K
6121	58	 State-gov	 Bachelors	4	 Married-civ-spouse	 Exec-managerial	 Not-in-family	 Black	 Female	17135	1302	52	 India	 <=50K
6122	63	 State-gov	 Doctorate	5	 Married-spouse-absent	 Exec-managerial	 Not-in-family	 Other	 Female	24951	3025	48	 Greece	 >50K
6123	46	 Self-emp-inc	 7th-8th	8	 Never-married	 Prof-specialty	 Own-child	 Black	 Male	32549	1940	64	 Nicaragua	 <=50K
6124	42	 Without-pay	 Assoc-voc	5	 Never-married	 Handlers-cleaners	 Not-in-family	 Other	 Male	19581	1856	60	 Nicaragua	 <=50K
6125	50	 Local-gov	 Assoc-voc	10	 Married-AF-spouse	 Sales	 Unmarried	 Black	 Male	71028	1838	73	 Mexico	 >50K
6126	46	 Self-emp-not-inc	 Doctorate	7	 Separated	 Prof-specialty	 Own-child	 Other	 Male	40801	1870	38	 Iran	 <=50K
6127	27	 State-gov	 Doctorate	7	 Married-spouse-absent	 Other-service	 Other-relative	 Other	 Male	28933	1060	30	 Mexico	 <=50K
6128	38	 State-gov	 Assoc-acdm	7	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Female	36568	1806	39	 Greece	 <=50K
6129	35	 State-gov	 Masters	9	 Never-married	 Farming-fishing	 Own-child	 Other	 Female	33099	2231	31	 Greece	 <=50K
6130	54	 State-gov	 Assoc-acdm	3	 Separated	 Other-service	 Not-in-family	 Black	 Male	17924	2238	66	 Laos	 <=50K
6131	65	 Private	 Assoc-voc	9	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Female	57162	2355	57	 Hong	 >50K
6132	66	 Self-emp-inc	 Assoc-acdm	4	 Separated	 Priv-house-serv	 Not-in-family	 Asian-Pac-Islander	 Female	37561	1785	44	 Japan	 >50K
6133	68	 Self-emp-not-inc	 Assoc-voc	11	 Never-married	 Handlers-cleaners	 Other-relative	 Black	 Male	67218	2724	58	 Nicaragua	 >50K
6134	48	 Private	 1st-4th	3	 Never-married	 Other-service	 Not-in-family	 Asian-Pac-Islander	 Female	14074	1364	17	 France	 <=50K
6135	54	 Private	 9th	13	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Male	74558	2195	67	 Scotland	 >50K
6136	46	 Self-emp-not-inc	 9th	3	 Separated	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Male	24285	936	65	 Portugal	 <=50K
6137	77	 Private	 7th-8th	10	 Married-spouse-absent	 Other-service	 Other-relative	 Asian-Pac-Islander	 Female	79331	3227	78	 Hungary	 >50K
6138	54	 Self-emp-inc	 Assoc-voc	8	 Married-civ-spouse	 Protective-serv	 Unmarried	 Asian-Pac-Islander	 Male	62682	1653	79	 Ireland	 >50K
6139	51	 Self-emp-inc	 HS-grad	11	 Married-spouse-absent	 Craft-repair	 Own-child	 Black	 Female	68803	3401	30	 Germany	 >50K
6140	59	 Self-emp-inc	 1st-4th	10	 Never-married	 Sales	 Unmarried	 Other	 Male	64775	2367	56	 Japan	 <=50K
6141	52	 Local-gov	 Assoc-voc	9	 Married-spouse-absent	 Sales	 Own-child	 Other	 Male	60284	1659	40	 Philippines	 <=50K
6142	46	 Self-emp-not-inc	 Doctorate	6	 Never-married	 Protective-serv	 Other-relative	 Other	 Male	37445	1960	52	 Japan	 <=50K
6143	62	 Private	 1st-4th	5	 Separated	 Sales	 Not-in-family	 Asian-Pac-Islander	 Male	37595	1668	52	 Ireland	 >50K
6144	50	 State-gov	 9th	3	 Married-spouse-absent	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Male	24556	1199	79	 Italy	 <=50K
6145	68	 Private	 Doctorate	12	 Married-civ-spouse	 Other-service	 Unmarried	 Other	 Female	66973	3526	55	 India	 >50K
6146	57	 Self-emp-inc	 7th-8th	4	 Never-married	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Female	26870	922	66	 Ireland	 <=50K
6147	68	 State-gov	 Assoc-voc	4	 Never-married	 Exec-managerial	 Not-in-family	 Other	 Female	18249	2914	32	 Iran	 >50K
6148	41	 Self-emp-inc	 1st-4th	12	 Married-spouse-absent	 Exec-managerial	 Own-child	 Black	 Male	50746	2243	20	 Hong	 <=50K
6149	50	 Self-emp-not-inc	 1st-4th	10	 Separated	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Female	59677	1684	52	 Iran	 <=50K
6150	33	 State-gov	 9th	5	 Separated	 Machine-op-inspct	 Other-relative	 Black	 Female	20670	1058	38	 India	 <=50K
6151	41	 State-gov	 Assoc-acdm	10	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Male	45231	1711	68	 Japan	 <=50K
6152	55	 Private	 Assoc-voc	14	 Never-married	 Prof-specialty	 Unmarried	 Other	 Female	89176	2978	47	 Jamaica	 <=50K
