	age	workclass	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	income
3423	60	 State-gov	 Masters	8	 Married-spouse-absent	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Female	33074	2001	51	 Iran	 <=50K
3424	69	 Private	 Assoc-acdm	9	 Married-AF-spouse	 Handlers-cleaners	 Unmarried	 Black	 Female	62426	3300	73	 Haiti	 <=50K
3425	81	 Self-emp-inc	 Prof-school	10	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Male	29847	1015	29	 Hungary	 >50K
3426	25	 Private	 Bachelors	9	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Male	81156	2678	38	 Poland	 >50K
3427	41	 Self-emp-not-inc	 12th	10	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Black	 Female	60397	2354	46	 Ireland	 <=50K
3428	82	 Self-emp-inc	 12th	9	 Separated	 Handlers-cleaners	 Not-in-family	 Asian-Pac-Islander	 Male	8622	1244	70	 Portugal	 >50K
3429	59	 Private	 7th-8th	6	 Separated	 Machine-op-inspct	 Other-relative	 Other	 Male	53056	2681	61	 India	 >50K
3430	36	 Self-emp-inc	 12th	9	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Male	38137	3181	44	 Nicaragua	 <=50K
3431	73	 Self-emp-not-inc	 7th-8th	7	 Separated	 Machine-op-inspct	 Other-relative	 Black	 Female	19836	1518	39	 Philippines	 >50K
3432	41	 Self-emp-not-inc	 Preschool	7	 Married-civ-spouse	 Protective-serv	 Own-child	 Asian-Pac-Islander	 Female	73072	2815	27	 Haiti	 >50K
3433	46	 Self-emp-not-inc	 Prof-school	6	 Married-civ-spouse	 Protective-serv	 Own-child	 Black	 Female	52331	1870	22	 Greece	 <=50K
3434	60	 Self-emp-inc	 Preschool	9	 Married-civ-spouse	 Priv-house-serv	 Unmarried	 Black	 Female	78215	2483	14	 Haiti	 <=50K
3435	72	 Private	 Assoc-acdm	12	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Black	 Male	49902	1527	47	 Holand-Netherlands	 <=50K
3436	64	 Private	 Assoc-acdm	12	 Married-AF-spouse	 Prof-specialty	 Own-child	 Black	 Female	38641	2839	52	 Germany	 <=50K
3437	78	 Self-emp-not-inc	 9th	7	 Never-married	 Other-service	 Other-relative	 Asian-Pac-Islander	 Male	16458	1464	67	 India	 <=50K
3438	44	 Self-emp-not-inc	 1st-4th	9	 Separated	 Priv-house-serv	 Not-in-family	 Black	 Male	24089	830	62	 Poland	 >50K
3439	48	 Private	 12th	11	 Married-spouse-absent	 Farming-fishing	 Own-child	 Other	 Male	70620	3457	61	 Mexico	 >50K
3440	59	 Self-emp-inc	 Preschool	7	 Married-civ-spouse	 Other-service	 Own-child	 Black	 Female	49117	1982	53	 Germany	 <=50K
3441	40	 Private	 Doctorate	13	 Married-civ-spouse	 Sales	 Own-child	 Other	 Male	50850	2071	26	 Greece	 >50K
3442	27	 Self-emp-inc	 Assoc-acdm	9	 Married-AF-spouse	 Machine-op-inspct	 Own-child	 Other	 Female	84702	2752	34	 Italy	 >50K
3443	43	 Self-emp-inc	 Bachelors	9	 Married-AF-spouse	 Machine-op-inspct	 Unmarried	 Asian-Pac-Islander	 Female	30733	2009	34	 Holand-Netherlands	 <=50K
3444	49	 Local-gov	 7th-8th	10	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	52094	2286	68	 Iran	 >50K
3445	65	 Self-emp-not-inc	 Assoc-acdm	8	 Widowed	 Priv-house-serv	 Not-in-family	 Other	 Male	39033	1018	35	 Peru	 >50K
3446	61	 State-gov	 Preschool	9	 Married-AF-spouse	 Priv-house-serv	 Unmarried	 Black	 Female	75010	2655	27	 England	 <=50K
3447	36	 Local-gov	 Assoc-acdm	6	 Separated	 Farming-fishing	 Other-relative	 Black	 Male	43290	2432	75	 Mexico	 >50K
3448	34	 Private	 Prof-school	4	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Male	59686	2707	46	 Greece	 <=50K
3449	42	 Self-emp-inc	 9th	8	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Male	70309	2937	58	 Philippines	 >50K
3450	78	 Local-gov	 11th	8	 Never-married	 Exec-managerial	 Not-in-family	 Black	 Male	29959	3199	92	 Nicaragua	 <=50K
3451	26	 State-gov	 Prof-school	4	 Never-married	 Prof-specialty	 Own-child	 Black	 Male	85181	598	18	 Laos	 <=50K
3452	80	 Local-gov	 12th	6	 Never-married	 Exec-managerial	 Other-relative	 Other	 Male	17601	3133	78	 Nicaragua	 >50K
3453	69	 Self-emp-inc	 Doctorate	8	 Married-civ-spouse	 Handlers-cleaners	 Unmarried	 Black	 Female	77277	3080	26	 Germany	 <=50K
3454	41	 Private	 Masters	6	 Never-married	 Machine-op-inspct	 Other-relative	 Other	 Male	71230	3158	53	 Laos	 >50K
3455	25	 Self-emp-inc	 Masters	6	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Black	 Male	90184	1815	28	 Nicaragua	 >50K
3456	39	 Local-gov	 Assoc-voc	7	 Never-married	 Priv-house-serv	 Not-in-family	 Other	 Male	74674	2554	41	 Guatemala	 >50K
3457	36	 State-gov	 Preschool	4	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Female	80422	1047	49	 Peru	 >50K
3458	50	 Self-emp-inc	 Doctorate	8	 Married-AF-spouse	 Priv-house-serv	 Unmarried	 Other	 Female	81135	3191	30	 England	 <=50K
3459	58	 Self-emp-not-inc	 Doctorate	8	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	39724	2964	82	 Cuba	 <=50K
3460	77	 Private	 10th	12	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Other	 Male	21857	3450	89	 Poland	 >50K
3461	29	 Self-emp-inc	 Doctorate	8	 Married-AF-spouse	 Other-service	 Unmarried	 Other	 Female	89215	3678	43	 Germany	 <=50K
3462	41	 Self-emp-inc	 Assoc-voc	5	 Never-married	 Handlers-cleaners	 Not-in-family	 Other	 Male	56642	1267	43	 Laos	 <=50K
3463	45	 Self-emp-not-inc	 Masters	3	 Separated	 Other-service	 Other-relative	 Black	 Male	63316	2007	52	 Nicaragua	 >50K
3464	34	 Self-emp-not-inc	 1st-4th	9	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Other	 Male	51626	1657	67	 Mexico	 >50K
3465	50	 Local-gov	 Doctorate	5	 Separated	 Farming-fishing	 Other-relative	 Other	 Male	62249	3016	52	 Outlying-US(Guam-USVI-etc)	 >50K
3466	57	 Local-gov	 12th	9	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Other	 Male	43687	3375	77	 Hong	 >50K
3467	33	 Private	 Bachelors	4	 Never-married	 Machine-op-inspct	 Not-in-family	 Other	 Male	87586	2107	39	 Outlying-US(Guam-USVI-etc)	 >50K
3468	41	 Self-emp-not-inc	 Preschool	5	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Female	90588	3160	54	 Haiti	 >50K
3469	54	 Private	 Prof-school	9	 Married-civ-spouse	 Other-service	 Own-child	 Asian-Pac-Islander	 Male	43273	1542	31	 Hong	 <=50K
3470	46	 Private	 Assoc-acdm	8	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 White	 Male	77836	2470	57	 Mexico	 >50K
3471	39	 Self-emp-not-inc	 Masters	9	 Never-married	 Prof-specialty	 Own-child	 Asian-Pac-Islander	 Male	61316	1702	23	 Portugal	 >50K
3472	62	 Self-emp-not-inc	 Doctorate	5	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Black	 Female	77924	2919	66	 Guatemala	 <=50K
3473	68	 Self-emp-not-inc	 Doctorate	11	 Married-AF-spouse	 Protective-serv	 Unmarried	 Black	 Female	52969	2490	30	 Haiti	 >50K
3474	70	 Self-emp-inc	 Assoc-voc	10	 Married-AF-spouse	 Handlers-cleaners	 Unmarried	 Asian-Pac-Islander	 Female	57389	2159	64	 Hungary	 <=50K
3475	32	 Self-emp-inc	 Assoc-voc	5	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Other	 Female	68914	3063	58	 Italy	 <=50K
3476	37	 Self-emp-inc	 12th	8	 Never-married	 Handlers-cleaners	 Not-in-family	 Black	 Male	45917	2053	82	 Puerto-Rico	 >50K
3477	27	 Self-emp-not-inc	 Assoc-voc	7	 Married-spouse-absent	 Protective-serv	 Own-child	 Other	 Female	76793	3313	34	 Haiti	 >50K
3478	28	 Self-emp-inc	 Doctorate	9	 Married-AF-spouse	 Prof-specialty	 Unmarried	 Asian-Pac-Islander	 Female	73122	2143	29	 Greece	 <=50K
3479	41	 Self-emp-inc	 Bachelors	5	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Male	57854	2825	78	 Cuba	 <=50K
3480	76	 Self-emp-not-inc	 12th	9	 Married-civ-spouse	 Exec-managerial	 Own-child	 Asian-Pac-Islander	 Female	24164	1740	77	 Japan	 <=50K
3481	61	 Self-emp-inc	 5th-6th	7	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	24925	3292	37	 Jamaica	 <=50K
3482	37	 Self-emp-inc	 Doctorate	7	 Married-spouse-absent	 Protective-serv	 Own-child	 Black	 Female	74589	2715	32	 India	 <=50K
3483	72	 Private	 Assoc-acdm	11	 Married-AF-spouse	 Farming-fishing	 Unmarried	 Asian-Pac-Islander	 Female	20659	2793	75	 Guatemala	 <=50K
3484	42	 Private	 1st-4th	10	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Black	 Female	48984	2259	26	 Outlying-US(Guam-USVI-etc)	 <=50K
3485	84	 Self-emp-not-inc	 12th	10	 Never-married	 Other-service	 Other-relative	 Other	 Female	13243	2173	54	 Ireland	 >50K
3486	79	 Private	 Bachelors	11	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Female	13059	2034	43	 England	 >50K
3487	65	 State-gov	 Assoc-voc	6	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Other	 Female	21742	991	35	 Peru	 >50K
3488	36	 Self-emp-inc	 Doctorate	10	 Married-AF-spouse	 Priv-house-serv	 Own-child	 Other	 Female	58947	1909	26	 Portugal	 >50K
3489	35	 Private	 Masters	6	 Never-married	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	80079	2422	70	 Holand-Netherlands	 >50K
3490	82	 Self-emp-inc	 11th	10	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Other	 Female	12159	2959	70	 Hungary	 <=50K
3491	66	 Self-emp-not-inc	 Assoc-voc	5	 Separated	 Farming-fishing	 Other-relative	 Black	 Male	30961	1108	81	 Jamaica	 >50K
3492	61	 Self-emp-inc	 12th	10	 Married-spouse-absent	 Exec-managerial	 Own-child	 Asian-Pac-Islander	 Female	27907	2796	87	 Japan	 <=50K
3493	33	 Local-gov	 HS-grad	7	 Never-married	 Farming-fishing	 Other-relative	 Other	 Male	66097	3012	51	 Nicaragua	 >50K
3494	58	 Self-emp-not-inc	 Assoc-acdm	12	 Never-married	 Prof-specialty	 Own-child	 Amer-Indian-Eskimo	 Male	17278	804	53	 Jamaica	 >50K
3495	36	 Self-emp-inc	 Masters	9	 Never-married	 Protective-serv	 Other-relative	 Other	 Male	67734	1994	18	 Guatemala	 >50K
3496	48	 Local-gov	 Bachelors	8	 Separated	 Machine-op-inspct	 Not-in-family	 Other	 Male	60309	1339	52	 Iran	 <=50K
3497	40	 Self-emp-inc	 7th-8th	12	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Black	 Male	68377	1945	51	 Japan	 >50K
3498	84	 Self-emp-inc	 7th-8th	13	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Asian-Pac-Islander	 Female	11609	1075	30	 Japan	 <=50K
3499	57	 Self-emp-not-inc	 Assoc-acdm	8	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Female	24411	1146	50	 Jamaica	 >50K
3500	55	 Self-emp-inc	 7th-8th	8	 Never-married	 Handlers-cleaners	 Not-in-family	 Black	 Male	23687	1040	76	 Philippines	 >50K
3501	73	 State-gov	 Assoc-acdm	7	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Female	32279	2131	41	 Laos	 >50K
3502	59	 Self-emp-inc	 9th	10	 Married-civ-spouse	 Other-service	 Own-child	 Other	 Female	84240	3584	33	 Ireland	 >50K
3503	25	 Self-emp-inc	 Prof-school	5	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Other	 Female	92926	2025	39	 Guatemala	 >50K
3504	30	 Private	 Bachelors	10	 Married-spouse-absent	 Other-service	 Other-relative	 Asian-Pac-Islander	 Male	64434	1140	34	 Italy	 <=50K
3505	40	 Self-emp-inc	 Bachelors	8	 Never-married	 Other-service	 Other-relative	 Asian-Pac-Islander	 Male	59419	1824	46	 Nicaragua	 >50K
3506	78	 Self-emp-inc	 Assoc-voc	9	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	35859	2703	59	 Ecuador	 <=50K
3507	84	 Self-emp-inc	 12th	10	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Asian-Pac-Islander	 Female	8567	1336	56	 Outlying-US(Guam-USVI-etc)	 <=50K
3508	78	 Private	 7th-8th	9	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	28602	3381	65	 El-Salvador	 <=50K
3509	77	 Private	 1st-4th	6	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Asian-Pac-Islander	 Male	41854	3112	82	 Guatemala	 <=50K
3510	68	 Self-emp-inc	 Assoc-voc	8	 Married-civ-spouse	 Other-service	 Own-child	 Black	 Female	27430	2310	26	 Haiti	 <=50K
3511	39	 Self-emp-not-inc	 Prof-school	4	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Female	79529	2162	49	 Italy	 <=50K
3512	36	 Local-gov	 Doctorate	8	 Married-civ-spouse	 Machine-op-inspct	 Other-relative	 Other	 Male	63546	2102	37	 Mexico	 >50K
3513	65	 State-gov	 Assoc-acdm	8	 Married-AF-spouse	 Other-service	 Own-child	 Asian-Pac-Islander	 Female	38735	2665	66	 Ecuador	 <=50K
3514	70	 Self-emp-inc	 12th	8	 Married-civ-spouse	 Craft-repair	 Own-child	 Asian-Pac-Islander	 Female	28754	3031	89	 Italy	 <=50K
3515	37	 Without-pay	 HS-grad	7	 Married-AF-spouse	 Prof-specialty	 Own-child	 Black	 Female	89394	1500	44	 Hungary	 >50K
3516	38	 Self-emp-inc	 9th	13	 Married-AF-spouse	 Other-service	 Other-relative	 Other	 Female	72086	1360	46	 Greece	 <=50K
3517	61	 Self-emp-not-inc	 1st-4th	9	 Married-AF-spouse	 Priv-house-serv	 Unmarried	 Asian-Pac-Islander	 Female	27576	3627	52	 Honduras	 <=50K
3518	59	 Private	 Doctorate	8	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Male	31787	902	75	 Hungary	 <=50K
3519	31	 State-gov	 Prof-school	5	 Married-civ-spouse	 Other-service	 Unmarried	 Black	 Female	93964	1536	24	 Jamaica	 <=50K
3520	41	 Self-emp-inc	 Assoc-acdm	8	 Married-civ-spouse	 Exec-managerial	 Other-relative	 Other	 Male	58581	1598	78	 Laos	 >50K
3521	38	 Self-emp-inc	 5th-6th	10	 Married-civ-spouse	 Other-service	 Own-child	 Black	 Female	54841	2530	40	 Honduras	 <=50K
3522	65	 Self-emp-not-inc	 Bachelors	5	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Female	28850	2116	63	 Haiti	 <=50K
3523	50	 Self-emp-not-inc	 Preschool	3	 Married-spouse-absent	 Farming-fishing	 Own-child	 Other	 Female	59824	2605	58	 Honduras	 <=50K
3524	42	 Self-emp-not-inc	 Assoc-acdm	5	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Other	 Female	61039	2029	77	 Hong	 <=50K
3525	54	 Local-gov	 12th	9	 Never-married	 Exec-managerial	 Not-in-family	 Black	 Male	25614	2559	83	 Outlying-US(Guam-USVI-etc)	 >50K
3526	66	 Private	 HS-grad	8	 Separated	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	23042	1164	82	 Guatemala	 <=50K
3527	42	 Self-emp-inc	 Masters	4	 Never-married	 Other-service	 Own-child	 Black	 Male	68881	2466	37	 India	 <=50K
3528	49	 Self-emp-inc	 Preschool	4	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Female	56792	2684	69	 Guatemala	 <=50K
3529	33	 Self-emp-inc	 7th-8th	5	 Never-married	 Farming-fishing	 Not-in-family	 Other	 Male	68453	1775	67	 Philippines	 >50K
3530	39	 Private	 Preschool	7	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Male	77831	1763	28	 El-Salvador	 <=50K
3531	78	 Self-emp-inc	 11th	12	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Black	 Female	11495	1754	29	 Philippines	 >50K
3532	59	 Self-emp-inc	 5th-6th	7	 Separated	 Exec-managerial	 Not-in-family	 Black	 Male	32123	1692	85	 Puerto-Rico	 >50K
3533	36	 Private	 Doctorate	7	 Never-married	 Other-service	 Other-relative	 Black	 Male	71130	2772	77	 Holand-Netherlands	 >50K
3534	44	 Self-emp-inc	 Doctorate	4	 Never-married	 Handlers-cleaners	 Own-child	 Other	 Male	86010	3201	61	 Holand-Netherlands	 >50K
3535	47	 Self-emp-not-inc	 Masters	6	 Never-married	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	36054	1924	66	 Laos	 >50K
3536	35	 Private	 Preschool	6	 Married-spouse-absent	 Other-service	 Own-child	 Asian-Pac-Islander	 Male	69187	1671	42	 England	 <=50K
3537	38	 Self-emp-not-inc	 Prof-school	9	 Married-AF-spouse	 Protective-serv	 Own-child	 Black	 Female	65173	2232	14	 El-Salvador	 <=50K
3538	75	 Self-emp-not-inc	 Masters	9	 Never-married	 Other-service	 Other-relative	 Asian-Pac-Islander	 Male	30513	645	36	 Hong	 <=50K
3539	42	 Local-gov	 Masters	6	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Black	 Male	72158	1705	49	 Jamaica	 <=50K
3540	53	 Self-emp-not-inc	 Bachelors	8	 Married-AF-spouse	 Machine-op-inspct	 Unmarried	 Black	 Female	73274	2996	31	 Iran	 <=50K
3541	50	 Self-emp-inc	 Preschool	6	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Black	 Female	75832	1682	9	 Laos	 >50K
3542	29	 State-gov	 HS-grad	7	 Never-married	 Sales	 Own-child	 Black	 Female	75392	2292	35	 Hong	 >50K
3543	40	 Local-gov	 Assoc-acdm	7	 Separated	 Farming-fishing	 Not-in-family	 Black	 Male	44848	674	42	 Nicaragua	 <=50K
3544	34	 Self-emp-not-inc	 9th	8	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Female	33825	1317	61	 Hungary	 <=50K
3545	73	 Private	 1st-4th	9	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Asian-Pac-Islander	 Female	38479	2868	91	 England	 <=50K
3546	31	 Self-emp-inc	 Preschool	4	 Separated	 Machine-op-inspct	 Other-relative	 Black	 Male	67389	1582	55	 Outlying-US(Guam-USVI-etc)	 >50K
3547	33	 Private	 Bachelors	5	 Married-spouse-absent	 Handlers-cleaners	 Not-in-family	 Other	 Male	88566	2952	63	 Mexico	 >50K
3548	57	 State-gov	 Preschool	8	 Married-civ-spouse	 Protective-serv	 Own-child	 Black	 Female	47810	1317	39	 India	 >50K
3549	73	 Private	 Assoc-acdm	5	 Separated	 Farming-fishing	 Not-in-family	 Other	 Male	15815	1968	40	 Philippines	 >50K
3550	50	 Self-emp-not-inc	 7th-8th	6	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Other	 Female	73898	1141	56	 Greece	 <=50K
3551	68	 Self-emp-inc	 7th-8th	10	 Married-AF-spouse	 Handlers-cleaners	 Own-child	 Black	 Female	27854	3243	65	 Honduras	 <=50K
3552	70	 Self-emp-inc	 12th	10	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Other	 Female	38274	2868	64	 Philippines	 >50K
3553	57	 Self-emp-not-inc	 Bachelors	6	 Separated	 Other-service	 Other-relative	 Asian-Pac-Islander	 Female	67515	2288	66	 Italy	 <=50K
3554	22	 Local-gov	 Assoc-voc	5	 Married-civ-spouse	 Farming-fishing	 Other-relative	 Other	 Male	83426	3325	69	 Hungary	 <=50K
3555	71	 Self-emp-inc	 Doctorate	12	 Married-AF-spouse	 Handlers-cleaners	 Unmarried	 Asian-Pac-Islander	 Female	39712	1849	69	 India	 <=50K
3556	54	 Self-emp-not-inc	 Bachelors	7	 Never-married	 Farming-fishing	 Not-in-family	 Other	 Male	56379	1251	73	 Japan	 >50K
3557	81	 Self-emp-not-inc	 11th	10	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Female	23929	3049	66	 Scotland	 >50K
3558	45	 Private	 Assoc-acdm	7	 Never-married	 Machine-op-inspct	 Other-relative	 Other	 Male	68850	3380	42	 Italy	 >50K
3559	78	 Private	 11th	7	 Never-married	 Craft-repair	 Other-relative	 Asian-Pac-Islander	 Male	22502	2231	81	 Jamaica	 <=50K
3560	42	 Local-gov	 9th	5	 Separated	 Farming-fishing	 Other-relative	 Black	 Male	48300	2666	63	 Outlying-US(Guam-USVI-etc)	 <=50K
3561	29	 Self-emp-not-inc	 HS-grad	6	 Married-AF-spouse	 Farming-fishing	 Own-child	 Black	 Female	71677	2322	82	 Guatemala	 <=50K
3562	74	 Self-emp-not-inc	 5th-6th	12	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Female	48400	2995	22	 Jamaica	 >50K
3563	68	 Self-emp-inc	 9th	11	 Separated	 Machine-op-inspct	 Not-in-family	 Black	 Male	20738	682	59	 Peru	 >50K
3564	50	 Local-gov	 Bachelors	11	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Black	 Female	54420	2241	23	 El-Salvador	 <=50K
3565	81	 Self-emp-not-inc	 5th-6th	10	 Married-AF-spouse	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	14964	1139	52	 Hungary	 <=50K
3566	69	 State-gov	 Assoc-acdm	9	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Black	 Female	44451	1449	29	 Poland	 <=50K
3567	62	 Self-emp-inc	 7th-8th	11	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Female	33809	3220	70	 Portugal	 >50K
3568	75	 State-gov	 7th-8th	10	 Separated	 Priv-house-serv	 Other-relative	 Other	 Female	14616	842	24	 Philippines	 >50K
3569	30	 Self-emp-not-inc	 Prof-school	6	 Married-spouse-absent	 Prof-specialty	 Own-child	 Black	 Female	89270	1810	33	 Ireland	 <=50K
3570	38	 Private	 Masters	7	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Male	57478	3110	64	 Philippines	 >50K
3571	74	 Private	 7th-8th	8	 Married-AF-spouse	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	48949	3688	78	 Germany	 <=50K
3572	49	 Self-emp-inc	 Masters	5	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Other	 Male	70366	3118	80	 Honduras	 >50K
3573	56	 Private	 Assoc-acdm	4	 Never-married	 Craft-repair	 Other-relative	 Other	 Male	53516	3133	58	 Laos	 <=50K
3574	63	 Private	 7th-8th	8	 Married-AF-spouse	 Craft-repair	 Unmarried	 Black	 Female	44907	2596	77	 Guatemala	 <=50K
3575	43	 Self-emp-inc	 HS-grad	9	 Married-AF-spouse	 Handlers-cleaners	 Unmarried	 Black	 Female	67702	3240	56	 Guatemala	 <=50K
3576	73	 State-gov	 7th-8th	9	 Married-civ-spouse	 Other-service	 Own-child	 Other	 Female	37360	2563	50	 Germany	 <=50K
3577	81	 Self-emp-inc	 7th-8th	10	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	24516	3085	76	 Holand-Netherlands	 <=50K
3578	35	 Self-emp-not-inc	 9th	7	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Male	60845	1840	80	 Poland	 >50K
3579	47	 Private	 Preschool	7	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Other	 Male	77407	2083	62	 Ireland	 >50K
3580	64	 Private	 Bachelors	5	 Married-civ-spouse	 Craft-repair	 Own-child	 Asian-Pac-Islander	 Male	62507	3173	85	 Guatemala	 <=50K
3581	66	 Private	 7th-8th	5	 Widowed	 Exec-managerial	 Not-in-family	 Other	 Male	41435	1267	57	 Peru	 <=50K
3582	47	 Self-emp-not-inc	 Masters	9	 Married-spouse-absent	 Protective-serv	 Own-child	 Black	 Female	51577	1177	36	 Greece	 >50K
3583	70	 Private	 Assoc-voc	8	 Married-spouse-absent	 Farming-fishing	 Not-in-family	 Black	 Female	24686	1557	60	 Italy	 <=50K
3584	63	 Self-emp-inc	 5th-6th	12	 Never-married	 Prof-specialty	 Other-relative	 Other	 Male	22065	1955	21	 Philippines	 >50K
3585	34	 Self-emp-not-inc	 Prof-school	6	 Married-civ-spouse	 Protective-serv	 Unmarried	 Other	 Female	84350	2381	13	 Greece	 <=50K
3586	61	 Private	 1st-4th	11	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Male	43418	2523	52	 Hong	 <=50K
3587	34	 Private	 HS-grad	9	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Other	 Female	88462	2454	28	 Guatemala	 >50K
3588	46	 Local-gov	 1st-4th	12	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Male	55145	3569	66	 Honduras	 >50K
3589	75	 Private	 HS-grad	10	 Never-married	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Male	15130	887	42	 Germany	 <=50K
3590	59	 Private	 9th	5	 Separated	 Farming-fishing	 Other-relative	 Asian-Pac-Islander	 Male	42067	2643	87	 Honduras	 <=50K
3591	48	 Self-emp-inc	 Masters	12	 Married-civ-spouse	 Protective-serv	 Other-relative	 Black	 Female	55018	615	24	 Honduras	 >50K
3592	43	 State-gov	 Prof-school	7	 Married-civ-spouse	 Protective-serv	 Unmarried	 Asian-Pac-Islander	 Female	54093	1291	28	 India	 <=50K
3593	56	 Self-emp-inc	 5th-6th	6	 Never-married	 Exec-managerial	 Other-relative	 Other	 Male	29706	2644	64	 Outlying-US(Guam-USVI-etc)	 <=50K
3594	78	 Private	 Assoc-voc	9	 Married-civ-spouse	 Farming-fishing	 Own-child	 Black	 Female	39851	2624	61	 Italy	 <=50K
3595	49	 Self-emp-not-inc	 HS-grad	6	 Never-married	 Prof-specialty	 Other-relative	 Black	 Male	63876	529	21	 Holand-Netherlands	 <=50K
3596	51	 State-gov	 1st-4th	9	 Married-civ-spouse	 Other-service	 Own-child	 Other	 Female	47396	2156	54	 Nicaragua	 >50K
3597	70	 Local-gov	 7th-8th	8	 Never-married	 Exec-managerial	 Other-relative	 Asian-Pac-Islander	 Male	36554	3344	90	 Holand-Netherlands	 <=50K
3598	58	 Self-emp-inc	 12th	13	 Married-AF-spouse	 Priv-house-serv	 Own-child	 Black	 Female	37654	2244	49	 Germany	 <=50K
3599	34	 Private	 Doctorate	13	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Male	28658	1280	39	 Hong	 <=50K
3600	64	 Self-emp-not-inc	 5th-6th	10	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Female	21188	1489	46	 India	 <=50K
3601	47	 Private	 Assoc-acdm	9	 Married-civ-spouse	 Handlers-cleaners	 Other-relative	 Black	 Female	65817	2841	82	 Dominican-Republic	 <=50K
