	age	workclass	education	education_num	marital_status	occupation	relationship	race	sex	capital_gain	capital_loss	hours_per_week	native_country	income
663	57	 Self-emp-not-inc	 Assoc-acdm	10	 Married-spouse-absent	 Exec-managerial	 Unmarried	 Other	 Male	66767	2415	25	 Iran	 >50K
664	73	 Private	 9th	9	 Never-married	 Handlers-cleaners	 Unmarried	 Other	 Male	68878	2615	31	 Mexico	 >50K
665	51	 Self-emp-inc	 Bachelors	9	 Never-married	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	65559	2319	49	 Mexico	 <=50K
666	63	 State-gov	 9th	10	 Married-spouse-absent	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Female	41566	2128	39	 Japan	 <=50K
667	67	 Self-emp-inc	 Assoc-acdm	9	 Never-married	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Male	50509	2382	25	 Hungary	 >50K
668	31	 Private	 HS-grad	8	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Male	17981	2996	75	 Holand-Netherlands	 <=50K
669	39	 Self-emp-inc	 Doctorate	8	 Never-married	 Machine-op-inspct	 Unmarried	 Other	 Male	28493	2040	37	 Cuba	 <=50K
670	77	 Self-emp-inc	 Assoc-acdm	7	 Married-civ-spouse	 Prof-specialty	 Unmarried	 Black	 Female	76796	2931	53	 India	 >50K
671	45	 Private	 Assoc-acdm	10	 Married-spouse-absent	 Prof-specialty	 Not-in-family	 Black	 Male	79150	1339	56	 Honduras	 <=50K
672	41	 Private	 9th	10	 Married-spouse-absent	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Male	21609	1800	63	 Greece	 <=50K
673	45	 Self-emp-not-inc	 Assoc-acdm	11	 Never-married	 Farming-fishing	 Own-child	 Asian-Pac-Islander	 Female	44410	2429	71	 Haiti	 <=50K
674	45	 Self-emp-inc	 1st-4th	10	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Male	65225	1352	57	 England	 <=50K
675	65	 Local-gov	 Assoc-acdm	6	 Never-married	 Other-service	 Own-child	 Other	 Male	68993	1741	52	 India	 <=50K
676	70	 Self-emp-inc	 Bachelors	7	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Other	 Female	57993	3279	42	 Philippines	 >50K
677	65	 Local-gov	 Assoc-voc	6	 Married-spouse-absent	 Other-service	 Unmarried	 Other	 Female	64678	2956	36	 Jamaica	 >50K
678	39	 Private	 Assoc-voc	5	 Married-civ-spouse	 Farming-fishing	 Unmarried	 Other	 Female	20384	3612	60	 Poland	 >50K
679	49	 Local-gov	 Assoc-acdm	9	 Never-married	 Protective-serv	 Not-in-family	 Black	 Male	46569	946	31	 England	 <=50K
680	66	 Private	 7th-8th	7	 Married-spouse-absent	 Machine-op-inspct	 Not-in-family	 Black	 Male	77445	1149	14	 Hungary	 >50K
681	48	 Self-emp-inc	 Preschool	6	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Female	19562	3340	38	 Peru	 >50K
682	50	 Self-emp-inc	 Doctorate	12	 Never-married	 Other-service	 Own-child	 Asian-Pac-Islander	 Male	66871	2042	42	 England	 >50K
683	59	 Private	 9th	10	 Never-married	 Sales	 Not-in-family	 Asian-Pac-Islander	 Male	21908	2265	74	 Guatemala	 >50K
684	63	 Self-emp-not-inc	 7th-8th	6	 Married-AF-spouse	 Machine-op-inspct	 Not-in-family	 Black	 Female	54488	2381	49	 Thailand	 >50K
685	80	 Self-emp-not-inc	 9th	12	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Male	82050	2035	34	 Jamaica	 >50K
686	47	 Private	 Bachelors	7	 Never-married	 Craft-repair	 Unmarried	 Other	 Male	81427	1634	33	 Guatemala	 >50K
687	51	 Self-emp-not-inc	 7th-8th	11	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Asian-Pac-Islander	 Male	19702	1683	31	 Honduras	 <=50K
688	44	 Self-emp-inc	 Assoc-voc	8	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Other	 Male	16171	1938	50	 Hong	 <=50K
689	58	 Self-emp-inc	 Assoc-acdm	11	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Male	40405	1286	36	 France	 <=50K
690	54	 Self-emp-not-inc	 1st-4th	8	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Other	 Female	59253	1728	77	 Laos	 <=50K
691	58	 Local-gov	 Assoc-acdm	6	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Male	79798	2471	33	 Outlying-US(Guam-USVI-etc)	 >50K
692	43	 Local-gov	 Bachelors	9	 Never-married	 Other-service	 Not-in-family	 Black	 Male	60520	869	43	 Germany	 <=50K
693	70	 Private	 9th	11	 Separated	 Machine-op-inspct	 Not-in-family	 Black	 Male	87205	1106	19	 France	 >50K
694	62	 Private	 Assoc-acdm	10	 Never-married	 Prof-specialty	 Own-child	 Other	 Male	85759	1448	47	 Greece	 >50K
695	50	 Private	 9th	9	 Never-married	 Protective-serv	 Own-child	 Black	 Female	46014	1799	60	 Guatemala	 <=50K
696	56	 Self-emp-not-inc	 Assoc-voc	9	 Married-civ-spouse	 Prof-specialty	 Own-child	 Black	 Female	36842	2522	76	 Poland	 <=50K
697	41	 Private	 9th	8	 Never-married	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Male	49865	1991	77	 England	 <=50K
698	67	 Private	 7th-8th	7	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Black	 Female	59081	1295	42	 Philippines	 <=50K
699	63	 Self-emp-inc	 7th-8th	10	 Never-married	 Machine-op-inspct	 Unmarried	 Black	 Male	47440	2190	35	 Hungary	 <=50K
700	52	 Private	 Doctorate	7	 Never-married	 Farming-fishing	 Not-in-family	 Black	 Male	60377	1961	27	 Laos	 <=50K
701	43	 Self-emp-not-inc	 Masters	11	 Never-married	 Other-service	 Not-in-family	 Asian-Pac-Islander	 Female	50958	1661	24	 Guatemala	 <=50K
702	38	 Self-emp-inc	 Assoc-acdm	11	 Never-married	 Farming-fishing	 Other-relative	 Other	 Male	35964	1043	36	 Honduras	 <=50K
703	69	 Self-emp-inc	 5th-6th	7	 Married-civ-spouse	 Prof-specialty	 Other-relative	 Black	 Female	31836	2949	69	 Poland	 >50K
704	60	 Self-emp-inc	 5th-6th	13	 Never-married	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Male	62134	538	28	 Guatemala	 <=50K
705	56	 Self-emp-not-inc	 7th-8th	9	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Black	 Female	67676	2170	74	 Holand-Netherlands	 >50K
706	50	 State-gov	 9th	10	 Married-civ-spouse	 Craft-repair	 Unmarried	 Black	 Female	56916	2402	60	 Philippines	 >50K
707	41	 Self-emp-inc	 9th	6	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Male	26256	2415	70	 Hungary	 <=50K
708	34	 Private	 Preschool	11	 Never-married	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Male	50612	2290	51	 Greece	 >50K
709	67	 Self-emp-not-inc	 5th-6th	9	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Other	 Female	73090	2274	27	 South	 >50K
710	69	 Self-emp-inc	 5th-6th	10	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Black	 Male	37737	1093	24	 Peru	 <=50K
711	44	 Self-emp-not-inc	 Masters	8	 Married-civ-spouse	 Exec-managerial	 Other-relative	 Other	 Male	40118	2747	38	 Iran	 >50K
712	53	 Self-emp-not-inc	 Bachelors	13	 Separated	 Prof-specialty	 Other-relative	 Black	 Male	26013	1934	69	 Haiti	 <=50K
713	38	 Private	 HS-grad	7	 Married-spouse-absent	 Protective-serv	 Other-relative	 Black	 Male	13529	2582	80	 Haiti	 <=50K
714	61	 Self-emp-inc	 Bachelors	7	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Other	 Female	51320	3482	40	 India	 >50K
715	49	 Self-emp-inc	 Doctorate	9	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Black	 Male	24031	2638	65	 Nicaragua	 <=50K
716	57	 Private	 Doctorate	8	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Black	 Female	68716	2535	60	 Jamaica	 >50K
717	44	 Private	 9th	11	 Never-married	 Sales	 Not-in-family	 Asian-Pac-Islander	 Male	35910	994	52	 Germany	 <=50K
718	35	 Local-gov	 Assoc-voc	7	 Married-spouse-absent	 Other-service	 Not-in-family	 Black	 Male	30785	1585	59	 Guatemala	 <=50K
719	69	 State-gov	 5th-6th	8	 Married-spouse-absent	 Handlers-cleaners	 Unmarried	 Other	 Female	68582	2851	56	 South	 >50K
720	45	 Self-emp-inc	 Assoc-acdm	7	 Married-civ-spouse	 Craft-repair	 Own-child	 Other	 Male	56926	2032	51	 Mexico	 >50K
721	33	 Local-gov	 Bachelors	6	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Male	24846	1979	46	 Hungary	 <=50K
722	70	 Self-emp-not-inc	 7th-8th	7	 Married-civ-spouse	 Exec-managerial	 Other-relative	 Black	 Male	23746	2771	29	 Portugal	 >50K
723	41	 Self-emp-inc	 7th-8th	4	 Married-civ-spouse	 Other-service	 Unmarried	 Black	 Female	29718	2904	49	 Poland	 <=50K
724	67	 Private	 5th-6th	8	 Married-spouse-absent	 Other-service	 Not-in-family	 Black	 Male	49654	1084	39	 Poland	 >50K
725	53	 Self-emp-inc	 Assoc-acdm	10	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Female	54894	2015	34	 El-Salvador	 <=50K
726	51	 Self-emp-inc	 Doctorate	9	 Married-spouse-absent	 Protective-serv	 Not-in-family	 Black	 Male	23132	2284	72	 Jamaica	 <=50K
727	58	 Private	 Doctorate	11	 Never-married	 Machine-op-inspct	 Other-relative	 Black	 Female	83732	2238	57	 Ecuador	 >50K
728	63	 Private	 Assoc-voc	7	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Other	 Female	61312	1801	35	 Hong	 >50K
729	24	 Self-emp-inc	 Bachelors	7	 Married-civ-spouse	 Farming-fishing	 Unmarried	 Black	 Female	49674	1519	75	 Germany	 <=50K
730	29	 Self-emp-not-inc	 Masters	8	 Married-spouse-absent	 Machine-op-inspct	 Own-child	 Asian-Pac-Islander	 Female	12253	3134	86	 India	 <=50K
731	41	 Self-emp-not-inc	 Assoc-acdm	9	 Married-spouse-absent	 Protective-serv	 Other-relative	 Asian-Pac-Islander	 Female	7715	2300	68	 Jamaica	 <=50K
732	58	 Self-emp-inc	 Bachelors	13	 Separated	 Prof-specialty	 Other-relative	 Asian-Pac-Islander	 Female	65618	1748	46	 France	 <=50K
733	50	 Self-emp-inc	 Bachelors	7	 Married-spouse-absent	 Other-service	 Other-relative	 Black	 Male	31559	1709	39	 Italy	 <=50K
734	24	 Self-emp-inc	 Masters	11	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Asian-Pac-Islander	 Male	38114	1935	37	 England	 <=50K
735	54	 Private	 7th-8th	11	 Never-married	 Other-service	 Other-relative	 Black	 Male	80828	814	37	 Cuba	 >50K
736	51	 Self-emp-not-inc	 Assoc-acdm	13	 Never-married	 Other-service	 Unmarried	 Black	 Female	72255	1194	59	 El-Salvador	 >50K
737	55	 Self-emp-inc	 7th-8th	5	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Black	 Female	54087	2367	29	 Italy	 >50K
738	65	 Self-emp-not-inc	 HS-grad	9	 Never-married	 Priv-house-serv	 Unmarried	 Other	 Female	53010	3647	50	 Laos	 >50K
739	67	 Self-emp-not-inc	 9th	10	 Married-spouse-absent	 Tech-support	 Other-relative	 Asian-Pac-Islander	 Female	55730	2329	73	 Iran	 >50K
740	47	 Self-emp-not-inc	 Assoc-voc	6	 Married-civ-spouse	 Farming-fishing	 Unmarried	 Other	 Female	24252	3247	44	 Peru	 >50K
741	40	 Self-emp-inc	 Assoc-voc	7	 Married-civ-spouse	 Exec-managerial	 Other-relative	 Black	 Female	68380	2089	49	 Mexico	 >50K
742	56	 Private	 Assoc-acdm	8	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Black	 Female	62924	1870	62	 Outlying-US(Guam-USVI-etc)	 >50K
743	53	 Private	 Assoc-acdm	10	 Married-spouse-absent	 Prof-specialty	 Not-in-family	 Black	 Male	70087	743	67	 Italy	 <=50K
744	69	 Self-emp-inc	 12th	10	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Female	73716	1214	50	 Poland	 >50K
745	45	 Local-gov	 Assoc-acdm	10	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Male	72142	2042	48	 Honduras	 >50K
746	58	 Self-emp-not-inc	 Assoc-acdm	9	 Never-married	 Prof-specialty	 Unmarried	 Black	 Female	46247	2175	47	 Ireland	 <=50K
747	68	 Self-emp-inc	 Assoc-acdm	12	 Never-married	 Prof-specialty	 Own-child	 Black	 Female	86602	1941	68	 Haiti	 >50K
748	47	 Self-emp-inc	 7th-8th	11	 Never-married	 Protective-serv	 Not-in-family	 Asian-Pac-Islander	 Female	60185	1065	71	 Guatemala	 <=50K
749	37	 Self-emp-inc	 Doctorate	7	 Never-married	 Protective-serv	 Own-child	 Black	 Male	10985	2420	54	 Hungary	 <=50K
750	56	 Private	 Bachelors	8	 Married-spouse-absent	 Exec-managerial	 Unmarried	 Other	 Male	76198	2005	40	 Iran	 >50K
751	56	 Self-emp-not-inc	 9th	7	 Married-spouse-absent	 Farming-fishing	 Own-child	 Black	 Female	37750	2426	51	 Mexico	 <=50K
752	82	 Self-emp-inc	 5th-6th	10	 Never-married	 Farming-fishing	 Other-relative	 Black	 Male	80016	1683	37	 Peru	 >50K
753	49	 Self-emp-inc	 Assoc-voc	13	 Never-married	 Exec-managerial	 Other-relative	 Other	 Male	66232	451	20	 Greece	 <=50K
754	44	 Self-emp-inc	 HS-grad	10	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	66378	2017	64	 England	 <=50K
755	55	 Private	 7th-8th	11	 Never-married	 Handlers-cleaners	 Own-child	 Other	 Male	66566	634	49	 Germany	 <=50K
756	54	 Self-emp-inc	 Bachelors	6	 Married-civ-spouse	 Priv-house-serv	 Unmarried	 Black	 Female	26974	3092	45	 Italy	 >50K
757	31	 Self-emp-inc	 HS-grad	5	 Married-civ-spouse	 Farming-fishing	 Not-in-family	 Asian-Pac-Islander	 Female	18098	2567	40	 Hungary	 <=50K
758	52	 Self-emp-not-inc	 7th-8th	8	 Married-civ-spouse	 Priv-house-serv	 Unmarried	 Black	 Female	35378	2187	42	 India	 <=50K
759	78	 Self-emp-not-inc	 7th-8th	5	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Other	 Female	60651	3260	43	 Scotland	 >50K
760	63	 Self-emp-inc	 Assoc-voc	8	 Married-civ-spouse	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Female	58527	2527	45	 Peru	 >50K
761	55	 Local-gov	 Assoc-acdm	7	 Married-spouse-absent	 Exec-managerial	 Own-child	 Other	 Male	83805	1670	27	 Ireland	 >50K
762	57	 Self-emp-not-inc	 Doctorate	8	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Other	 Female	34310	2821	66	 Jamaica	 >50K
763	82	 Private	 7th-8th	6	 Married-spouse-absent	 Prof-specialty	 Own-child	 Other	 Female	56613	3693	56	 South	 >50K
764	52	 Self-emp-inc	 Bachelors	5	 Married-civ-spouse	 Farming-fishing	 Unmarried	 Other	 Female	85112	2824	38	 Outlying-US(Guam-USVI-etc)	 >50K
765	39	 Self-emp-not-inc	 Assoc-voc	6	 Married-spouse-absent	 Exec-managerial	 Unmarried	 Black	 Male	20332	3255	59	 Jamaica	 <=50K
766	32	 Self-emp-not-inc	 Doctorate	6	 Married-AF-spouse	 Handlers-cleaners	 Unmarried	 Black	 Female	6770	3451	82	 Peru	 <=50K
767	74	 Self-emp-inc	 5th-6th	11	 Never-married	 Handlers-cleaners	 Other-relative	 Black	 Male	89820	1025	22	 Iran	 >50K
768	62	 Self-emp-not-inc	 Assoc-acdm	10	 Married-spouse-absent	 Other-service	 Other-relative	 Asian-Pac-Islander	 Female	54897	1570	33	 India	 <=50K
769	62	 Private	 Doctorate	5	 Married-civ-spouse	 Machine-op-inspct	 Not-in-family	 Black	 Male	61098	2813	48	 Poland	 >50K
770	77	 Self-emp-inc	 9th	7	 Married-spouse-absent	 Prof-specialty	 Not-in-family	 Other	 Female	49626	1333	39	 Poland	 >50K
771	52	 Self-emp-inc	 Assoc-voc	4	 Married-civ-spouse	 Exec-managerial	 Own-child	 Other	 Male	32325	2752	48	 South	 >50K
772	28	 Self-emp-not-inc	 Bachelors	7	 Married-civ-spouse	 Exec-managerial	 Unmarried	 Black	 Female	57429	1820	74	 Guatemala	 <=50K
773	36	 Private	 Masters	5	 Married-civ-spouse	 Craft-repair	 Own-child	 Other	 Female	56968	3007	70	 Honduras	 >50K
774	48	 Self-emp-inc	 Assoc-acdm	5	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Other	 Male	31725	2941	50	 Italy	 >50K
775	70	 Local-gov	 Assoc-voc	4	 Never-married	 Other-service	 Other-relative	 Other	 Male	63446	2410	45	 Philippines	 >50K
776	56	 Self-emp-not-inc	 7th-8th	9	 Married-civ-spouse	 Machine-op-inspct	 Own-child	 Black	 Female	46206	1827	63	 Nicaragua	 <=50K
777	73	 Self-emp-inc	 9th	9	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Other	 Male	89156	1374	37	 Peru	 >50K
778	69	 Local-gov	 5th-6th	11	 Separated	 Other-service	 Other-relative	 Black	 Male	84871	916	23	 El-Salvador	 >50K
779	72	 Self-emp-not-inc	 Assoc-acdm	7	 Married-civ-spouse	 Priv-house-serv	 Other-relative	 Black	 Female	62427	3060	33	 Nicaragua	 >50K
780	56	 Self-emp-not-inc	 9th	7	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Black	 Female	24077	2059	57	 Scotland	 <=50K
781	62	 Self-emp-not-inc	 7th-8th	11	 Never-married	 Priv-house-serv	 Unmarried	 Black	 Female	69448	1554	38	 Ireland	 <=50K
782	72	 Private	 Assoc-voc	7	 Never-married	 Sales	 Other-relative	 Black	 Female	42525	3234	57	 Honduras	 >50K
783	56	 Self-emp-inc	 Assoc-acdm	5	 Married-AF-spouse	 Exec-managerial	 Own-child	 Other	 Male	30954	2844	38	 Puerto-Rico	 >50K
784	56	 Self-emp-not-inc	 7th-8th	8	 Married-civ-spouse	 Sales	 Own-child	 Asian-Pac-Islander	 Male	14618	2540	67	 Hungary	 <=50K
785	42	 Self-emp-not-inc	 HS-grad	9	 Married-spouse-absent	 Priv-house-serv	 Own-child	 Asian-Pac-Islander	 Female	43353	3371	70	 Holand-Netherlands	 <=50K
786	47	 Self-emp-inc	 Doctorate	5	 Married-AF-spouse	 Priv-house-serv	 Own-child	 Black	 Female	45328	3364	74	 Puerto-Rico	 >50K
787	52	 Self-emp-inc	 Bachelors	8	 Never-married	 Handlers-cleaners	 Unmarried	 Other	 Female	75326	2367	43	 Japan	 <=50K
788	62	 Private	 7th-8th	9	 Never-married	 Priv-house-serv	 Not-in-family	 Black	 Male	35466	1048	30	 Iran	 >50K
789	73	 Self-emp-inc	 1st-4th	8	 Married-spouse-absent	 Tech-support	 Other-relative	 Black	 Male	47574	1599	40	 Japan	 <=50K
790	71	 Private	 7th-8th	9	 Never-married	 Priv-house-serv	 Not-in-family	 Black	 Male	78575	1240	20	 Germany	 >50K
791	60	 Self-emp-inc	 Assoc-acdm	10	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Male	32187	2200	29	 Jamaica	 <=50K
792	57	 Self-emp-not-inc	 5th-6th	11	 Married-spouse-absent	 Other-service	 Unmarried	 Black	 Male	32258	1933	78	 India	 >50K
793	65	 Self-emp-inc	 5th-6th	9	 Never-married	 Prof-specialty	 Own-child	 Black	 Female	56137	2396	63	 Peru	 <=50K
794	52	 Self-emp-not-inc	 Assoc-acdm	6	 Married-civ-spouse	 Machine-op-inspct	 Unmarried	 Other	 Female	19524	2709	48	 Portugal	 >50K
795	54	 Local-gov	 9th	12	 Separated	 Craft-repair	 Not-in-family	 Black	 Male	79986	631	13	 El-Salvador	 >50K
796	42	 Self-emp-not-inc	 9th	9	 Married-spouse-absent	 Priv-house-serv	 Unmarried	 Black	 Female	23369	2303	34	 Germany	 <=50K
797	55	 Self-emp-inc	 Bachelors	7	 Married-spouse-absent	 Handlers-cleaners	 Unmarried	 Other	 Female	31040	2864	51	 Outlying-US(Guam-USVI-etc)	 >50K
798	63	 Self-emp-inc	 Assoc-acdm	6	 Married-civ-spouse	 Prof-specialty	 Not-in-family	 Black	 Male	18066	2034	47	 Peru	 <=50K
799	63	 Private	 Bachelors	11	 Separated	 Other-service	 Own-child	 Black	 Male	83784	1469	28	 Ecuador	 >50K
800	79	 Private	 1st-4th	9	 Married-spouse-absent	 Other-service	 Unmarried	 Other	 Male	52899	2155	25	 Outlying-US(Guam-USVI-etc)	 >50K
801	55	 Private	 Assoc-voc	9	 Never-married	 Other-service	 Own-child	 Black	 Male	63475	2524	40	 Ireland	 >50K
802	49	 Self-emp-inc	 HS-grad	7	 Married-spouse-absent	 Protective-serv	 Other-relative	 Black	 Female	29264	3028	76	 Haiti	 <=50K
803	65	 Self-emp-inc	 5th-6th	11	 Never-married	 Machine-op-inspct	 Not-in-family	 Asian-Pac-Islander	 Male	66846	746	34	 Hong	 <=50K
804	74	 Self-emp-inc	 5th-6th	9	 Never-married	 Farming-fishing	 Other-relative	 Other	 Male	92785	1091	17	 Iran	 >50K
805	67	 State-gov	 9th	8	 Married-spouse-absent	 Farming-fishing	 Unmarried	 Black	 Female	38854	3189	31	 Outlying-US(Guam-USVI-etc)	 >50K
806	31	 Self-emp-not-inc	 HS-grad	9	 Married-spouse-absent	 Handlers-cleaners	 Other-relative	 Asian-Pac-Islander	 Female	22677	3280	60	 India	 >50K
807	79	 Self-emp-not-inc	 9th	7	 Married-civ-spouse	 Other-service	 Own-child	 Black	 Female	49483	3551	52	 South	 >50K
808	70	 Private	 7th-8th	9	 Never-married	 Sales	 Own-child	 Black	 Male	71221	1955	49	 Haiti	 >50K
809	78	 Self-emp-not-inc	 7th-8th	12	 Never-married	 Handlers-cleaners	 Own-child	 Black	 Male	78454	2153	47	 Jamaica	 >50K
810	40	 Self-emp-not-inc	 Assoc-voc	7	 Married-AF-spouse	 Craft-repair	 Own-child	 Black	 Female	29229	3032	64	 Puerto-Rico	 <=50K
811	39	 Self-emp-inc	 Doctorate	11	 Married-spouse-absent	 Exec-managerial	 Own-child	 Black	 Female	74266	1954	47	 El-Salvador	 >50K
812	52	 Private	 Masters	7	 Married-spouse-absent	 Exec-managerial	 Other-relative	 Other	 Female	34768	2893	27	 Japan	 >50K
813	27	 Private	 Masters	7	 Never-married	 Other-service	 Other-relative	 Black	 Male	45648	2302	36	 England	 <=50K
814	68	 Private	 Assoc-acdm	9	 Never-married	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Male	56314	2322	39	 England	 >50K
815	55	 Local-gov	 Assoc-voc	7	 Married-spouse-absent	 Handlers-cleaners	 Not-in-family	 Black	 Male	82666	1060	21	 Haiti	 >50K
816	69	 Self-emp-not-inc	 Assoc-acdm	10	 Married-spouse-absent	 Machine-op-inspct	 Other-relative	 Black	 Male	54540	2748	40	 Iran	 >50K
817	58	 Self-emp-inc	 7th-8th	11	 Married-spouse-absent	 Farming-fishing	 Not-in-family	 Black	 Male	58703	979	18	 Italy	 >50K
818	33	 Self-emp-not-inc	 Bachelors	9	 Married-spouse-absent	 Exec-managerial	 Unmarried	 Asian-Pac-Islander	 Female	48831	2568	66	 Honduras	 <=50K
819	50	 Self-emp-inc	 Bachelors	11	 Never-married	 Farming-fishing	 Unmarried	 Other	 Male	49511	2152	65	 England	 <=50K
820	34	 Self-emp-inc	 Doctorate	5	 Married-AF-spouse	 Farming-fishing	 Own-child	 Black	 Female	39947	3201	56	 Portugal	 >50K
821	44	 Self-emp-not-inc	 Assoc-acdm	7	 Married-spouse-absent	 Handlers-cleaners	 Unmarried	 Other	 Female	64581	2117	58	 Nicaragua	 <=50K
822	35	 State-gov	 Bachelors	9	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Asian-Pac-Islander	 Female	10630	2066	64	 Outlying-US(Guam-USVI-etc)	 <=50K
823	55	 State-gov	 7th-8th	10	 Married-civ-spouse	 Farming-fishing	 Not-in-family	 Black	 Female	34317	2183	46	 Poland	 >50K
824	69	 Self-emp-inc	 5th-6th	7	 Married-spouse-absent	 Handlers-cleaners	 Unmarried	 Other	 Female	55552	1363	37	 Ireland	 >50K
825	51	 Self-emp-inc	 Bachelors	6	 Married-civ-spouse	 Other-service	 Unmarried	 Other	 Female	77626	2717	76	 Iran	 >50K
826	43	 Self-emp-inc	 9th	7	 Married-civ-spouse	 Handlers-cleaners	 Own-child	 Black	 Male	16844	2359	75	 Jamaica	 <=50K
827	56	 Local-gov	 Assoc-voc	10	 Separated	 Exec-managerial	 Own-child	 Other	 Female	81761	1196	28	 Germany	 <=50K
828	68	 Self-emp-inc	 Assoc-acdm	6	 Married-civ-spouse	 Other-service	 Own-child	 Other	 Male	33392	2773	43	 Puerto-Rico	 >50K
829	74	 State-gov	 5th-6th	10	 Married-spouse-absent	 Other-service	 Own-child	 Black	 Female	82907	1973	42	 Philippines	 >50K
830	66	 Self-emp-not-inc	 Assoc-acdm	9	 Married-spouse-absent	 Prof-specialty	 Unmarried	 Other	 Female	50024	2030	44	 Nicaragua	 <=50K
831	75	 State-gov	 Assoc-voc	9	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Other	 Female	31962	3421	35	 South	 >50K
832	44	 Private	 Assoc-acdm	9	 Married-spouse-absent	 Protective-serv	 Unmarried	 Asian-Pac-Islander	 Female	57504	2676	67	 England	 <=50K
833	57	 Self-emp-not-inc	 5th-6th	11	 Married-spouse-absent	 Farming-fishing	 Other-relative	 Black	 Male	45027	1132	29	 Haiti	 <=50K
834	62	 Self-emp-not-inc	 7th-8th	8	 Married-civ-spouse	 Craft-repair	 Own-child	 Other	 Female	68289	2134	33	 Japan	 >50K
835	49	 Self-emp-inc	 Doctorate	9	 Married-spouse-absent	 Protective-serv	 Other-relative	 Black	 Female	47312	2618	77	 Italy	 <=50K
836	39	 Self-emp-inc	 9th	6	 Married-civ-spouse	 Priv-house-serv	 Own-child	 Black	 Male	33699	2325	61	 Italy	 <=50K
837	76	 Self-emp-inc	 7th-8th	12	 Separated	 Machine-op-inspct	 Other-relative	 Black	 Male	83523	1125	29	 Guatemala	 >50K
838	41	 Self-emp-not-inc	 Masters	8	 Married-spouse-absent	 Handlers-cleaners	 Own-child	 Black	 Female	32159	2920	80	 Laos	 <=50K
839	71	 Self-emp-inc	 Bachelors	10	 Never-married	 Priv-house-serv	 Own-child	 Black	 Female	64886	2368	48	 Ireland	 >50K
840	40	 Private	 9th	6	 Married-spouse-absent	 Priv-house-serv	 Other-relative	 Asian-Pac-Islander	 Female	26720	1997	57	 Jamaica	 <=50K
841	70	 Private	 5th-6th	8	 Never-married	 Sales	 Own-child	 Black	 Female	63310	2248	51	 Haiti	 >50K
842	46	 Private	 Assoc-voc	10	 Married-spouse-absent	 Priv-house-serv	 Not-in-family	 Black	 Male	24052	1837	41	 Hong	 <=50K
843	44	 Local-gov	 9th	8	 Never-married	 Prof-specialty	 Other-relative	 Black	 Male	44442	1776	63	 England	 <=50K
844	28	 Self-emp-not-inc	 Bachelors	11	 Married-spouse-absent	 Craft-repair	 Own-child	 Black	 Male	50778	1533	60	 France	 <=50K
845	54	 Self-emp-not-inc	 7th-8th	10	 Married-civ-spouse	 Other-service	 Not-in-family	 Black	 Male	22614	1178	55	 Japan	 <=50K
